customer_id,customer_unique_id,customer_zip_code,customer_city,customer_state,signup_date,gender,age
CUST01822,UNQ01822,198721.0,Gwalior,Sikkim,2025-08-15,male,40
CUST01823,UNQ01823,142416.0,Sikar,Odisha,2024-04-15,female,42
CUST01824,UNQ01824,225850.0,Sagar,Manipur,,male,57
CUST01825,UNQ01825,932973.0,Akola,Tamil Nadu,2025-07-03,female,50
CUST01826,UNQ01826,596733.0,DEWAS,Sikkim,2026-05-10,Female,57
CUST01827,UNQ01827,222022.0,Thrissur,Rajasthan,2025-08-05,MALE,50
CUST01828,UNQ01828,233440.0, Jalna ,Nagaland,2023-10-05,FEMALE,32
CUST01829,UNQ01829,795366.0,Latur,Jharkhand,2023-10-05,female,27
CUST01830,UNQ01830,899379.0,AMBARNATH,Meghalaya,2026-01-02,MALE,32
CUST01831,UNQ01831,241873.0,Delhi,Mizoram,2025-11-29,FEMALE,55
CUST01832,UNQ01832,944719.0,Suryapet,Uttar Pradesh,2024-05-07,FEMALE,40
CUST01833,UNQ01833,504517.0,Imphal,Madhya Pradesh,2023-07-17,female,60
CUST01834,UNQ01834,390709.0,Shimla,Himachal Pradesh,2025-05-25,male,56
CUST01835,UNQ01835,380539.0,Shivpuri,Kerala,2026-05-03,Male,34
CUST01836,UNQ01836,556514.0,JABALPUR,Telangana,2023-07-20,female,63
CUST01837,UNQ01837,423591.0,NAVI MUMBAI,Himachal Pradesh,2025-04-18,female,29
CUST01838,UNQ01838,696040.0,Pondicherry,Tripura,2024-12-01,male,48
CUST01839,UNQ01839,750908.0,Bhusawal,Kerala,2025-07-07,Female,41
CUST01840,UNQ01840,976805.0,Howrah,Arunachal Pradesh,2024-05-04,female,37
CUST01841,UNQ01841,100551.0,warangal,Uttarakhand,2024-04-11,Female,-5
CUST01842,UNQ01842,106937.0,Shimla,Gujarat,2024-12-07,MALE,41
CUST01843,UNQ01843,538647.0,Phagwara,Nagaland,2025-12-28,female,26
CUST01844,UNQ01844,516725.0,Ambarnath,Bihar,2023-11-11,MALE,43
CUST01845,UNQ01845,869512.0,Adoni,Tripura,2025-10-14,FEMALE,52
CUST01846,UNQ01846,495244.0, Madurai ,Odisha,2024-01-23,Male,49
CUST01847,UNQ01847,349084.0,Ambala,Punjab,2024-07-20,FEMALE,34
CUST01848,UNQ01848,519671.0,Bhagalpur,Mizoram,2023-06-03,Male,49
CUST01849,UNQ01849,975733.0,Tiruvottiyur,Rajasthan,2024-10-05,Male,25
CUST01850,UNQ01850,466132.0, Nangloi Jat ,Chhattisgarh,2026-03-30,FEMALE,58
CUST01851,UNQ01851,722547.0,Vijayawada,Assam,2023-12-26,MALE,47
CUST01852,UNQ01852,944309.0,Kozhikode,Mizoram,2025-03-15,MALE,42
CUST01853,UNQ01853,554908.0,Kumbakonam,Tripura,,Female,26
CUST01854,UNQ01854,991361.0,Moradabad,Punjab,2024-02-02,Female,43
CUST01855,UNQ01855,635778.0,Aligarh,Nagaland,2024-12-30,Male,23
CUST01856,UNQ01856,899004.0,MOTIHARI,West Bengal,2025-01-06,male,19
CUST01857,UNQ01857,112591.0,Bhopal,Uttarakhand,2024-08-01,female,35
CUST01858,UNQ01858,599300.0,Hajipur,Odisha,2023-11-11,Male,57
CUST01859,UNQ01859,598114.0, Korba ,Assam,2026-04-30,female,38
CUST01860,UNQ01860,646887.0,Maheshtala,Bihar,2024-11-12,MALE,56
CUST01861,UNQ01861,890339.0,Bhatpara,Haryana,2023-10-10,Female,44
CUST01862,UNQ01862,879394.0,Mango,Sikkim,2023-12-19,female,21
CUST01863,UNQ01863,393960.0,Mehsana,Meghalaya,2023-10-12,FEMALE,43
CUST01864,UNQ01864,441171.0,Nagaon,Mizoram,2025-12-21,MALE,25
CUST01865,UNQ01865,392771.0,sultan pur majra,Tamil Nadu,2024-04-25,Male,45
CUST01866,UNQ01866,127407.0,Agartala,Telangana,2023-07-02,female,42
CUST01867,UNQ01867,440680.0, Gulbarga ,Manipur,2025-06-11,male,51
CUST01868,UNQ01868,365994.0,Coimbatore,Manipur,2024-01-18,MALE,44
CUST01869,UNQ01869,288332.0,Amravati,Tripura,2023-10-29,Male,64
CUST01870,UNQ01870,818932.0,,Meghalaya,2025-09-25,MALE,39
CUST01871,UNQ01871,421999.0,Arrah,West Bengal,2023-09-20,female,21
CUST01872,UNQ01872,903063.0,Vellore,Uttar Pradesh,2025-06-10,male,37
CUST01873,UNQ01873,218948.0,Gandhidham,Mizoram,2024-04-05,female,63
CUST01874,UNQ01874,426431.0,HOSUR,West Bengal,2025-03-15,male,59
CUST01875,UNQ01875,536777.0,Narasaraopet,Tamil Nadu,2025-02-05,male,31
CUST01876,UNQ01876,168420.0,Aurangabad,Sikkim,2026-04-27,MALE,21
CUST01877,UNQ01877,900513.0, Kozhikode ,Uttar Pradesh,2024-01-10,Female,33
CUST01878,UNQ01878,885876.0,FATEHPUR,Jharkhand,2024-05-11,male,52
CUST01879,UNQ01879,731790.0, Adoni ,Manipur,2024-09-23,male,35
CUST01880,UNQ01880,224643.0,Srinagar,Manipur,2026-05-09,Female,44
CUST01881,UNQ01881,450437.0,,Mizoram,2025-02-04,Male,23
CUST01882,UNQ01882,239846.0,Tumkur,Manipur,2025-05-21,female,-5
CUST01883,UNQ01883,156979.0,Rajpur Sonarpur,Punjab,2025-01-06,FEMALE,23
CUST01884,UNQ01884,597452.0,Katihar,Meghalaya,2026-02-12,FEMALE,28
CUST01885,UNQ01885,102180.0,Tezpur,Bihar,2024-03-12,FEMALE,28
CUST01886,UNQ01886,190835.0,Bhind,Nagaland,2026-03-21,female,51
CUST01887,UNQ01887,,Sri Ganganagar,Chhattisgarh,2025-07-24,Female,58
CUST01888,UNQ01888,185877.0, Aurangabad ,Karnataka,2024-03-12,male,21
CUST01889,UNQ01889,640929.0,Warangal,Gujarat,2024-03-19,MALE,120
CUST01890,UNQ01890,948688.0,Kavali,Telangana,2026-03-01,Male,26
CUST01891,UNQ01891,800050.0,Pali,Goa,2024-12-14,MALE,63
CUST01892,UNQ01892,776808.0,SAHARSA,Nagaland,2023-12-14,Male,33
CUST01893,UNQ01893,937112.0,BIDAR,Andhra Pradesh,2023-07-10,Female,27
CUST01894,UNQ01894,928516.0,,Manipur,2025-09-20,MALE,43
CUST01895,UNQ01895,383929.0,FARIDABAD,Andhra Pradesh,2024-05-02,Female,45
CUST01896,UNQ01896,870724.0,Kolhapur,Rajasthan,2023-10-18,Male,65
CUST01897,UNQ01897,991748.0,Mysore,Goa,2024-04-01,female,45
CUST01898,UNQ01898,273726.0,dindigul,Andhra Pradesh,2024-07-07,Female,51
CUST01899,UNQ01899,672049.0,Bharatpur,Jharkhand,2025-09-04,FEMALE,33
CUST01900,UNQ01900,320638.0,Thane,Tamil Nadu,2024-04-25,female,44
CUST01901,UNQ01901,410858.0,Ujjain,Tamil Nadu,2023-08-24,Male,29
CUST01902,UNQ01902,325095.0,Karnal,Andhra Pradesh,2024-02-08,MALE,36
CUST01903,UNQ01903,875330.0,Surat,Odisha,2026-03-14,female,46
CUST01904,UNQ01904,865713.0,,Mizoram,2025-09-22,Female,42
CUST01905,UNQ01905,169845.0,suryapet,Assam,2024-02-03,Male,29
CUST01906,UNQ01906,535085.0,KOLKATA,Mizoram,2024-11-28,female,52
CUST01907,UNQ01907,882535.0,Bhilwara,Himachal Pradesh,2023-10-03,MALE,30
CUST01908,UNQ01908,863158.0,Serampore,West Bengal,2023-10-02,female,57
CUST01909,UNQ01909,368332.0,Bhilai,Manipur,2023-07-04,MALE,39
CUST01910,UNQ01910,248409.0,Thiruvananthapuram,Punjab,2024-12-11,female,50
CUST01911,UNQ01911,379916.0,Danapur,Tripura,2025-06-07,male,37
CUST01912,UNQ01912,127750.0,YAMUNANAGAR,Tamil Nadu,2025-10-11,female,55
CUST01913,UNQ01913,169705.0,BHAGALPUR,Arunachal Pradesh,2024-07-27,Female,30
CUST01914,UNQ01914,958638.0,Hajipur,Meghalaya,2024-02-08,MALE,24
CUST01915,UNQ01915,699517.0,ALLAHABAD,Jharkhand,2025-10-26,Female,63
CUST01916,UNQ01916,576832.0,Hubli–Dharwad,Jharkhand,2024-03-02,FEMALE,63
CUST01917,UNQ01917,123400.0,Raiganj,Tamil Nadu,2024-05-20,female,49
CUST01918,UNQ01918,755036.0,shahjahanpur,Gujarat,2024-12-30,Female,24
CUST01919,UNQ01919,109025.0,jalgaon,Kerala,2023-06-29,FEMALE,31
CUST01920,UNQ01920,730663.0,Korba,Bihar,2025-02-22,male,27
CUST01921,UNQ01921,956293.0,ichalkaranji,Haryana,2025-01-24,female,150
CUST01922,UNQ01922,367734.0,Dewas,Odisha,2023-05-24,Male,48
CUST01923,UNQ01923,203730.0,Gopalpur,Andhra Pradesh,2023-07-05,FEMALE,36
CUST01924,UNQ01924,830122.0,Ratlam,Telangana,2024-10-03,female,59
CUST01925,UNQ01925,174868.0,kozhikode,Manipur,2025-01-16,female,27
CUST01926,UNQ01926,,Anantapur,Uttarakhand,2023-07-06,Male,59
CUST01927,UNQ01927,127439.0,warangal,Manipur,2024-11-05,MALE,31
CUST01928,UNQ01928,925598.0,Madanapalle,Manipur,2024-03-22,female,21
CUST01929,UNQ01929,675447.0,Varanasi,Tamil Nadu,2025-07-03,Male,32
CUST01930,UNQ01930,245781.0,ONGOLE,Karnataka,2025-06-12,MALE,54
CUST01931,UNQ01931,849341.0,Mango,Maharashtra,2023-05-26,Female,39
CUST01932,UNQ01932,872429.0,Srinagar,Rajasthan,2024-08-20,FEMALE,27
CUST01933,UNQ01933,187132.0,mira-bhayandar,Meghalaya,2023-11-03,FEMALE,19
CUST01934,UNQ01934,766083.0, Pune ,Telangana,2024-11-22,Female,45
CUST01935,UNQ01935,812349.0,chennai,Uttar Pradesh,2025-10-07,female,55
CUST01936,UNQ01936,,vadodara,Odisha,2025-10-21,Male,38
CUST01937,UNQ01937,499966.0,Noida,Kerala,2025-10-20,MALE,29
CUST01938,UNQ01938,173904.0, Nangloi Jat ,Punjab,2023-06-06,MALE,30
CUST01939,UNQ01939,961935.0,Jehanabad,Haryana,2025-04-09,Female,33
CUST01940,UNQ01940,506175.0,Sikar,Madhya Pradesh,2025-09-09,MALE,46
CUST01941,UNQ01941,144215.0,Mira-Bhayandar,Haryana,2026-03-09,Male,64
CUST01942,UNQ01942,226603.0,Tiruchirappalli,Mizoram,2024-04-09,FEMALE,56
CUST01943,UNQ01943,, Udaipur ,West Bengal,2026-02-10,FEMALE,59
CUST01944,UNQ01944,495906.0,Ajmer,Maharashtra,2023-09-03,MALE,49
CUST01945,UNQ01945,864075.0,Bhubaneswar,Haryana,2023-08-30,Male,40
CUST01946,UNQ01946,764775.0,Imphal,Andhra Pradesh,2024-11-05,male,54
CUST01947,UNQ01947,620253.0,Indore,Maharashtra,2024-11-11,MALE,64
CUST01948,UNQ01948,268864.0,Howrah,Chhattisgarh,2026-03-20,FEMALE,33
CUST01949,UNQ01949,927241.0, Khammam ,Haryana,2025-12-27,MALE,27
CUST01950,UNQ01950,942140.0,Junagadh,Nagaland,2026-03-25,FEMALE,63
CUST01951,UNQ01951,886110.0,KOCHI,Odisha,2026-02-18,MALE,24
CUST01952,UNQ01952,926833.0,Gulbarga,Punjab,2025-06-13,female,46
CUST01953,UNQ01953,468993.0,Kurnool,Arunachal Pradesh,2024-06-16,MALE,30
CUST01954,UNQ01954,877527.0,munger,Punjab,2025-09-07,FEMALE,22
CUST01955,UNQ01955,604708.0,Ghaziabad,Bihar,2023-10-25,Female,39
CUST01956,UNQ01956,788140.0,Chinsurah,Jharkhand,2025-03-16,Male,35
CUST01957,UNQ01957,, Kanpur ,Sikkim,2025-06-21,Male,44
CUST01958,UNQ01958,731493.0,Gorakhpur,Tamil Nadu,2023-07-28,female,30
CUST01959,UNQ01959,729109.0, Meerut ,Odisha,2025-02-21,MALE,60
CUST01960,UNQ01960,457881.0,Bhatpara,Punjab,2025-10-27,Female,37
CUST01961,UNQ01961,728490.0,Srinagar,Karnataka,2024-06-06,male,31
CUST01962,UNQ01962,842891.0,Dindigul,Andhra Pradesh,2025-07-13,Female,43
CUST01963,UNQ01963,288688.0,Deoghar,Uttarakhand,2025-06-29,Female,62
CUST01964,UNQ01964,436644.0,Kurnool,Punjab,2024-04-30,FEMALE,35
CUST01965,UNQ01965,502108.0,New Delhi,Gujarat,2024-09-26,MALE,54
CUST01966,UNQ01966,211275.0,Sangli-Miraj & Kupwad,Tripura,2024-03-27,MALE,44
CUST01967,UNQ01967,607865.0,bettiah,Rajasthan,2025-01-01,FEMALE,46
CUST01968,UNQ01968,479234.0,New Delhi,Jharkhand,2023-10-28,Female,48
CUST01969,UNQ01969,435347.0,Loni,Nagaland,2025-04-21,FEMALE,57
CUST01970,UNQ01970,642246.0,Gwalior,Chhattisgarh,2025-06-05,female,42
CUST01971,UNQ01971,611224.0,ranchi,Mizoram,2023-08-20,MALE,43
CUST01972,UNQ01972,941366.0, Bulandshahr ,Punjab,2023-07-06,FEMALE,45
CUST01973,UNQ01973,663417.0,Arrah,Madhya Pradesh,2023-07-24,male,26
CUST01974,UNQ01974,113831.0,Alwar,Gujarat,2024-04-09,male,42
CUST01975,UNQ01975,953303.0,Hyderabad,Odisha,2024-07-12,female,34
CUST01976,UNQ01976,755589.0,Kakinada,Madhya Pradesh,2023-09-08,Male,42
CUST01977,UNQ01977,175455.0, Nagercoil ,Assam,2025-12-12,MALE,58
CUST01978,UNQ01978,656732.0,Parbhani,Chhattisgarh,2026-02-23,Female,28
CUST01979,UNQ01979,324368.0, Nagpur ,Assam,2025-07-07,Male,25
CUST01980,UNQ01980,863780.0,PRODDATUR,Himachal Pradesh,2024-02-01,male,46
CUST01981,UNQ01981,944850.0,DHARMAVARAM,Tamil Nadu,2024-06-20,female,43
CUST01982,UNQ01982,679591.0,KISHANGANJ,Assam,2024-05-06,Male,37
CUST01983,UNQ01983,810692.0,CHINSURAH,Himachal Pradesh,2023-10-20,female,40
CUST01984,UNQ01984,556577.0,Haldia,Gujarat,2024-06-15,female,37
CUST01985,UNQ01985,801292.0,Jehanabad,Andhra Pradesh,2024-07-30,male,47
CUST01986,UNQ01986,581362.0,SRINAGAR,Bihar,2026-02-22,MALE,59
CUST01987,UNQ01987,902513.0,Tiruppur,Haryana,2023-12-06,MALE,41
CUST01988,UNQ01988,495141.0, Lucknow ,Tripura,2025-09-12,FEMALE,51
CUST01989,UNQ01989,816669.0,SHIMOGA,West Bengal,2024-09-10,Female,26
CUST01990,UNQ01990,399518.0, Vellore ,Bihar,2025-01-29,male,35
CUST01991,UNQ01991,989730.0, Hapur ,Punjab,,male,28
CUST01992,UNQ01992,236216.0, Gandhinagar ,Kerala,2024-10-14,female,57
CUST01993,UNQ01993,700085.0,Howrah,Gujarat,2024-03-02,FEMALE,39
CUST01994,UNQ01994,131168.0,Hospet,Tripura,2026-02-14,MALE,58
CUST01995,UNQ01995,590034.0,,Haryana,2025-11-13,MALE,55
CUST01996,UNQ01996,371126.0,Tirupati,Bihar,2024-12-02,female,33
CUST01997,UNQ01997,,KAVALI,Karnataka,2024-12-05,FEMALE,51
CUST01998,UNQ01998,130064.0,Gwalior,Odisha,2024-12-10,FEMALE,150
CUST01999,UNQ01999,955917.0,Tezpur,Assam,2025-07-23,female,46
CUST02000,UNQ02000,538670.0,NANDED,Maharashtra,2026-04-04,male,57
CUST02001,UNQ02001,772554.0,Nadiad,Telangana,2025-03-13,female,61
CUST02002,UNQ02002,639765.0,Jodhpur,Tripura,2023-08-29,FEMALE,53
CUST02003,UNQ02003,826479.0,NEW DELHI,Odisha,2023-06-04,MALE,49
CUST02004,UNQ02004,611409.0,Bhusawal,Uttarakhand,2026-03-03,male,42
CUST02005,UNQ02005,465556.0,Madhyamgram,Arunachal Pradesh,2024-12-24,Female,36
CUST02006,UNQ02006,405960.0,hindupur,Uttarakhand,2025-07-02,female,43
CUST02007,UNQ02007,771104.0,Shahjahanpur,Rajasthan,2023-11-02,male,63
CUST02008,UNQ02008,644062.0,Jammu,Arunachal Pradesh,2024-10-02,male,26
CUST02009,UNQ02009,952273.0,Salem,Andhra Pradesh,2025-04-12,male,18
CUST02010,UNQ02010,860899.0,gorakhpur,Mizoram,2023-11-09,FEMALE,20
CUST02011,UNQ02011,384521.0,,Karnataka,2025-08-24,MALE,59
CUST02012,UNQ02012,409427.0,PURNIA,Rajasthan,2024-02-01,female,29
CUST02013,UNQ02013,933867.0,Haridwar,Chhattisgarh,2024-11-08,MALE,40
CUST02014,UNQ02014,478199.0,,Jharkhand,2025-09-30,male,19
CUST02015,UNQ02015,110201.0,nashik,Kerala,2024-10-09,Male,50
CUST02016,UNQ02016,932105.0,,Odisha,2026-03-20,FEMALE,27
CUST02017,UNQ02017,637202.0,Jalna,Karnataka,2025-05-29,MALE,46
CUST02018,UNQ02018,456354.0,Deoghar,Meghalaya,2026-03-15,male,48
CUST02019,UNQ02019,299107.0,Vasai-Virar,Tamil Nadu,2023-07-26,FEMALE,42
CUST02020,UNQ02020,825489.0, Bongaigaon ,Arunachal Pradesh,2024-06-14,male,18
CUST02021,UNQ02021,777413.0,Hapur,Haryana,2024-08-15,FEMALE,35
CUST02022,UNQ02022,771099.0,Mirzapur,Haryana,2024-01-25,FEMALE,27
CUST02023,UNQ02023,968220.0, Rajpur Sonarpur ,Gujarat,2024-08-30,FEMALE,35
CUST02024,UNQ02024,321706.0,Rajpur Sonarpur,Mizoram,2023-10-08,Male,25
CUST02025,UNQ02025,199022.0,Morbi,Kerala,2024-08-15,MALE,46
CUST02026,UNQ02026,709476.0,Mau,Assam,2025-10-02,Female,41
CUST02027,UNQ02027,753800.0,SECUNDERABAD,Himachal Pradesh,2023-06-09,Male,25
CUST02028,UNQ02028,559931.0,visakhapatnam,West Bengal,2026-05-02,MALE,28
CUST02029,UNQ02029,104881.0,Junagadh,Chhattisgarh,2024-10-22,Male,43
CUST02030,UNQ02030,550009.0,Dibrugarh,Tripura,2025-04-17,male,36
CUST02031,UNQ02031,349166.0,jehanabad,Arunachal Pradesh,2024-11-09,Male,49
CUST02032,UNQ02032,616488.0,Mumbai,Goa,2025-06-19,male,60
CUST02033,UNQ02033,,Hosur,Nagaland,2024-01-25,MALE,64
CUST02034,UNQ02034,407823.0,kochi,West Bengal,,female,52
CUST02035,UNQ02035,763658.0,Alappuzha,Andhra Pradesh,2025-03-05,female,61
CUST02036,UNQ02036,273278.0,medininagar,Meghalaya,2023-12-27,Female,61
CUST02037,UNQ02037,364008.0, Amroha ,Arunachal Pradesh,2024-01-22,female,40
CUST02038,UNQ02038,809276.0,,Uttar Pradesh,2025-12-01,male,46
CUST02039,UNQ02039,689088.0,Gulbarga,Rajasthan,2025-07-30,FEMALE,60
CUST02040,UNQ02040,219510.0,Saharsa,West Bengal,2026-01-20,male,58
CUST02041,UNQ02041,467101.0,Ozhukarai,Meghalaya,2024-07-01,Female,31
CUST02042,UNQ02042,130807.0,Bettiah,Telangana,2024-12-04,Female,27
CUST02043,UNQ02043,388248.0,KOLHAPUR,Uttarakhand,2025-07-17,Male,64
CUST02044,UNQ02044,397440.0,pali,Kerala,2024-03-25,male,61
CUST02045,UNQ02045,276182.0,Ramgarh,Rajasthan,2026-01-07,FEMALE,57
CUST02046,UNQ02046,422754.0,Jammu,Rajasthan,2025-02-02,FEMALE,44
CUST02047,UNQ02047,325385.0,Rourkela,Meghalaya,2025-06-18,Female,18
CUST02048,UNQ02048,742497.0,Ramagundam,Assam,2024-09-27,FEMALE,56
CUST02049,UNQ02049,282511.0,,Odisha,2025-06-21,MALE,51
CUST02050,UNQ02050,224085.0,Ambarnath,Chhattisgarh,2025-06-12,female,20
CUST02051,UNQ02051,960447.0,MUZAFFARNAGAR,Uttarakhand,2025-03-17,male,40
CUST02052,UNQ02052,999893.0,ahmedabad,Telangana,2026-02-21,female,48
CUST02053,UNQ02053,403473.0,Madurai,Karnataka,2024-05-23,male,29
CUST02054,UNQ02054,,Jaunpur,Punjab,2024-12-04,female,23
CUST02055,UNQ02055,271458.0,Eluru,Himachal Pradesh,2025-10-18,Female,36
CUST02056,UNQ02056,280213.0,Chandigarh,Uttarakhand,2023-11-27,Female,30
CUST02057,UNQ02057,724044.0,Ramagundam,Uttarakhand,2025-02-01,Female,29
CUST02058,UNQ02058,828982.0,Chandrapur,Mizoram,2023-05-26,female,31
CUST02059,UNQ02059,314270.0, Shivpuri ,Karnataka,2024-06-01,Male,25
CUST02060,UNQ02060,,faridabad,Jharkhand,2024-11-26,MALE,21
CUST02061,UNQ02061,851423.0,,Goa,2025-03-27,Male,57
CUST02062,UNQ02062,142495.0, Hajipur ,Andhra Pradesh,2024-07-29,Male,35
CUST02063,UNQ02063,500764.0,Naihati,Maharashtra,2026-04-01,Male,32
CUST02064,UNQ02064,471211.0, Durgapur ,Meghalaya,2023-11-01,female,36
CUST02065,UNQ02065,173945.0,,Chhattisgarh,2025-11-27,Female,58
CUST02066,UNQ02066,629407.0,KHARAGPUR,Odisha,2024-10-09,male,59
CUST02067,UNQ02067,990442.0,Deoghar,Bihar,2024-02-13,male,57
CUST02068,UNQ02068,542823.0,BIDHANNAGAR,Arunachal Pradesh,2024-08-09,Male,64
CUST02069,UNQ02069,937467.0,DEWAS,West Bengal,2023-07-07,Female,32
CUST02070,UNQ02070,172223.0, Bhilwara ,Rajasthan,2025-12-16,male,58
CUST02071,UNQ02071,930466.0,Amritsar,Manipur,2026-04-17,FEMALE,23
CUST02072,UNQ02072,447388.0,TENALI,Assam,2025-03-22,female,59
CUST02073,UNQ02073,800790.0,Ambarnath,Tamil Nadu,2024-03-14,female,55
CUST02074,UNQ02074,956218.0,Sikar,Gujarat,2025-05-01,female,120
CUST02075,UNQ02075,590322.0,sambalpur,Himachal Pradesh,2026-05-20,Female,120
CUST02076,UNQ02076,507022.0, Kottayam ,Bihar,2026-03-28,male,59
CUST02077,UNQ02077,908524.0,Panvel,Tamil Nadu,2024-11-25,male,50
CUST02078,UNQ02078,646131.0,Patna,Manipur,2026-03-30,MALE,57
CUST02079,UNQ02079,534104.0,Rohtak,Assam,2025-09-17,MALE,58
CUST02080,UNQ02080,325424.0,Bidar,Karnataka,2024-06-01,MALE,42
CUST02081,UNQ02081,454119.0,,Madhya Pradesh,2024-01-28,Female,61
CUST02082,UNQ02082,235031.0,saharsa,Goa,2024-11-02,Male,53
CUST02083,UNQ02083,131239.0,JAUNPUR,Tripura,2026-05-14,male,36
CUST02084,UNQ02084,688619.0,coimbatore,Arunachal Pradesh,2025-01-07,MALE,21
CUST02085,UNQ02085,655008.0,Anantapur,Rajasthan,2023-12-30,female,23
CUST02086,UNQ02086,311924.0,Sultan Pur Majra,Andhra Pradesh,2026-02-01,Male,58
CUST02087,UNQ02087,385840.0,Dewas,Gujarat,2024-03-14,Male,24
CUST02088,UNQ02088,516166.0,JABALPUR,Mizoram,2026-01-31,male,57
CUST02089,UNQ02089,683236.0,NANDYAL,Punjab,2026-01-01,FEMALE,63
CUST02090,UNQ02090,882771.0,Jammu,Haryana,2024-02-13,MALE,58
CUST02091,UNQ02091,278849.0,Tezpur,Rajasthan,2024-07-08,Male,37
CUST02092,UNQ02092,151078.0,AMRITSAR,Odisha,2026-05-06,MALE,18
CUST02093,UNQ02093,113366.0,Anand,Andhra Pradesh,2023-09-18,male,37
CUST02094,UNQ02094,823994.0, Tiruchirappalli ,Assam,2024-07-09,Female,20
CUST02095,UNQ02095,204057.0,bihar sharif,West Bengal,2024-02-12,male,35
CUST02096,UNQ02096,270451.0,Gopalpur,Odisha,2024-08-28,MALE,33
CUST02097,UNQ02097,429897.0,chittoor,Assam,2025-12-22,Female,24
CUST02098,UNQ02098,946965.0,Guwahati,Bihar,2025-01-06,Female,60
CUST02099,UNQ02099,419556.0,Ambarnath,Mizoram,2025-01-15,FEMALE,21
CUST02100,UNQ02100,629162.0, Aurangabad ,West Bengal,2024-02-06,Female,59
CUST02101,UNQ02101,315227.0,Thoothukudi,Sikkim,2025-05-09,Male,56
CUST02102,UNQ02102,677779.0,Kavali,Chhattisgarh,2024-07-05,male,19
CUST02103,UNQ02103,892078.0,korba,Nagaland,2023-08-31,female,32
CUST02104,UNQ02104,601086.0,Jalna,Himachal Pradesh,2024-04-20,male,47
CUST02105,UNQ02105,622917.0,Parbhani,Goa,2026-02-16,MALE,42
CUST02106,UNQ02106,883351.0, Cuttack ,Punjab,2024-11-12,Male,60
CUST02107,UNQ02107,274794.0,burhanpur,Odisha,2023-09-18,Female,41
CUST02108,UNQ02108,248025.0,Gurgaon,Rajasthan,2024-04-04,MALE,43
CUST02109,UNQ02109,325952.0,Asansol,Bihar,2026-03-28,FEMALE,54
CUST02110,UNQ02110,290369.0,Eluru,Tripura,2025-08-04,female,-5
CUST02111,UNQ02111,350075.0,Parbhani,Odisha,2024-04-15,female,20
CUST02112,UNQ02112,666228.0,Bikaner,Odisha,2023-11-30,male,36
CUST02113,UNQ02113,, Ujjain ,Haryana,2024-03-04,male,42
CUST02114,UNQ02114,397992.0,ghaziabad,Mizoram,2025-02-27,FEMALE,41
CUST02115,UNQ02115,920270.0,gandhidham,Uttar Pradesh,2024-07-28,FEMALE,33
CUST02116,UNQ02116,126989.0,Chandigarh,Odisha,2025-02-07,Female,34
CUST02117,UNQ02117,846288.0,Nadiad,Bihar,2024-08-26,male,58
CUST02118,UNQ02118,266993.0,Dhule,Sikkim,2026-02-27,male,47
CUST02119,UNQ02119,287131.0,Nangloi Jat,Bihar,2024-07-26,male,44
CUST02120,UNQ02120,,hajipur,Mizoram,2026-03-31,female,37
CUST02121,UNQ02121,202144.0,AMARAVATI,Karnataka,2023-10-15,Female,44
CUST02122,UNQ02122,902726.0, Saharsa ,Punjab,,Female,42
CUST02123,UNQ02123,323613.0,North Dumdum,Bihar,2024-04-01,FEMALE,26
CUST02124,UNQ02124,754630.0,Shimoga,Telangana,2025-01-04,male,39
CUST02125,UNQ02125,619903.0,Rajahmundry,Goa,2026-03-08,Female,48
CUST02126,UNQ02126,941975.0,Naihati,Manipur,2024-04-25,Male,32
CUST02127,UNQ02127,566238.0,Mehsana,Arunachal Pradesh,2024-06-30,MALE,27
CUST02128,UNQ02128,,Rourkela,Punjab,2025-02-25,male,25
CUST02129,UNQ02129,202870.0,navi mumbai,Jharkhand,2023-10-10,male,47
CUST02130,UNQ02130,410590.0,,Andhra Pradesh,2024-01-31,Male,44
CUST02131,UNQ02131,713334.0,malda,Kerala,2024-08-08,MALE,61
CUST02132,UNQ02132,579670.0,Jorhat,Tamil Nadu,2026-03-28,FEMALE,41
CUST02133,UNQ02133,433199.0,Sikar,Tamil Nadu,2025-01-19,FEMALE,35
CUST02134,UNQ02134,216241.0, Karaikudi ,Tripura,2024-08-07,FEMALE,23
CUST02135,UNQ02135,381334.0,chinsurah,Nagaland,2025-01-17,MALE,39
CUST02136,UNQ02136,999346.0,Satna,Jharkhand,2025-09-25,Male,63
CUST02137,UNQ02137,805065.0,cuttack,Himachal Pradesh,2023-08-03,female,54
CUST02138,UNQ02138,657724.0,Rampur,West Bengal,2024-11-17,Male,39
CUST02139,UNQ02139,278567.0,agartala,Punjab,2025-03-17,male,57
CUST02140,UNQ02140,681342.0,,Punjab,2024-05-22,FEMALE,34
CUST02141,UNQ02141,249209.0,Thrissur,Haryana,2025-02-22,male,19
CUST02142,UNQ02142,280529.0,nashik,Karnataka,2026-02-26,male,28
CUST02143,UNQ02143,456779.0,Malda,Punjab,2025-10-28,Female,49
CUST02144,UNQ02144,881524.0,Belgaum,Karnataka,2023-10-03,female,47
CUST02145,UNQ02145,681493.0,Guntakal,Gujarat,2025-08-09,MALE,34
CUST02146,UNQ02146,748395.0,Pali,Bihar,2025-01-11,female,46
CUST02147,UNQ02147,200491.0,nandyal,Goa,2025-09-14,MALE,27
