order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD003290,1,credit_card,11,4606.25
ORD003291,1,credit_card,3,1513.15
ORD003292,1,debit_card,1,8213.34
ORD003293,1,credit_card,4,8803.54
ORD003294,1,credit_card,2,3057.04
ORD003295,1,wallet,1,1882.8
ORD003296,1,debit_card,1,3381.8
ORD003297,1,net_banking,1,346.62
ORD003298,1,upi,1,7809.0
ORD003299,1,wallet,1,3408.18
ORD003300,1,wallet,1,2440.95
ORD003301,1,wallet,1,5044.97
ORD003302,1,upi,1,8759.25
ORD003303,1,debit_card,1,5271.74
ORD003304,1,wallet,1,7574.75
ORD003305,1,upi,1,8264.63
ORD003306,1,net_banking,1,5550.4
ORD003307,1,,1,6215.8
ORD003308,1,upi,1,1288.29
ORD003308,2,debit_card,1,4153.4
ORD003308,3,net_banking,1,2090.54
ORD003309,1,upi,1,7391.96
ORD003310,1,upi,1,1419.58
ORD003311,1,credit_card,9,8354.65
ORD003312,1,credit_card,3,6993.56
ORD003313,1,debit_card,1,9461.17
ORD003314,1,upi,1,9995.15
ORD003315,1,debit_card,1,106.7
ORD003315,2,debit_card,1,85.61
ORD003316,1,net_banking,1,7210.77
ORD003317,1,net_banking,1,864.28
ORD003317,2,,10,281.42
ORD003317,3,debit_card,1,467.68
ORD003318,1,upi,1,4392.41
ORD003319,1,wallet,1,2920.13
ORD003320,1,credit_card,2,4000.9
ORD003321,1,net_banking,1,557.47
ORD003322,1,upi,1,5408.85
ORD003323,1,debit_card,1,5964.65
ORD003324,1,credit_card,2,6589.86
ORD003325,1,wallet,1,9371.09
ORD003326,1,wallet,1,2767.38
ORD003327,1,net_banking,1,531.49
ORD003327,2,debit_card,1,1424.45
ORD003328,1, credit_card ,1,8487.94
ORD003329,1,credit_card,9,6166.31
ORD003330,1,net_banking,1,2289.73
ORD003331,1,wallet,1,2058.13
ORD003332,1,wallet,1,8537.73
ORD003333,1,credit_card,7,356.5
ORD003333,2,debit_card,1,6420.34
ORD003334,1,upi,1,3491.56
ORD003335,1,net_banking,1,8095.98
ORD003336,1,wallet,1,2876.07
ORD003337,1,credit_card,6,7469.55
ORD003338,1,credit_card,6,8151.75
ORD003339,1,upi,1,299.51
ORD003339,2,net_banking,1,5338.77
ORD003340,1,credit_card,6,4959.46
ORD003341,1,upi,1,424.69
ORD003342,1,wallet,1,8105.79
ORD003343,1,credit_card,10,4184.28
ORD003344,1,net_banking,1,7875.29
ORD003345,1,debit_card,1,1693.83
ORD003346,1,credit_card,9,1550.38
ORD003346,2,wallet,1,4646.71
ORD003347,1,credit_card,10,314.76
ORD003347,2,debit_card,1,206.95
ORD003347,3,credit_card,8,1708.23
ORD003348,1,net_banking,1,1168.76
ORD003349,1,net_banking,1,7606.34
ORD003350,1,CREDIT_CARD,3,4962.36
ORD003351,1,debit_card,1,4517.42
ORD003352,1,net_banking,1,368.87
ORD003352,2,credit_card,3,2485.77
ORD003353,1,upi,1,585.7
ORD003353,2,wallet,1,3523.85
ORD003354,1,upi,1,2978.01
ORD003355,1,debit_card,1,9926.34
ORD003356,1,wallet,1,2750.68
ORD003357,1,CREDIT_CARD,5,1645.84
ORD003357,2,debit_card,1,556.01
ORD003357,3,debit_card,1,1547.58
ORD003358,1,wallet,1,7506.4
ORD003359,1,credit_card,11,88.78
ORD003359,2,debit_card,1,3505.53
ORD003360,1,wallet,1,1223.57
ORD003361,1,upi,1,453.41
ORD003362,1,upi,1,9681.2
ORD003363,1,wallet,1,552.33
ORD003364,1,upi,1,3589.73
ORD003365,1,debit_card,1,5903.23
ORD003365,2,net_banking,1,1483.07
ORD003365,3,upi,1,1786.92
ORD003366,1,credit_card,9,6897.71
ORD003367,1,net_banking,1,2314.87
ORD003367,2,debit_card,1,7527.41
ORD003368,1,net_banking,1,2635.9
ORD003369,1,credit_card,11,9122.58
ORD003370,1,net_banking,1,430.66
ORD003371,1,wallet,1,6296.6
ORD003372,1,upi,1,4481.16
ORD003373,1,net_banking,1,4317.56
ORD003374,1,wallet,1,1690.42
ORD003375,1,debit_card,1,7644.1
ORD003376,1,wallet,1,8930.29
ORD003377,1,net_banking,1,1136.87
ORD003378,1,upi,1,2658.64
ORD003379,1,wallet,1,7596.45
ORD003380,1,wallet,1,2100.44
ORD003381,1,debit_card,1,2654.37
ORD003382,1,wallet,1,5033.39
ORD003383,1,debit_card,1,8986.75
ORD003384,1,wallet,1,4699.85
ORD003385,1,debit_card,1,1559.46
ORD003386,1,net_banking,1,4628.74
ORD003387,1,credit_card,4,5792.37
ORD003388,1,debit_card,1,7980.34
ORD003389,1,net_banking,1,668.64
ORD003390,1,net_banking,1,8829.4
ORD003391,1,credit_card,2,1109.43
ORD003392,1,net_banking,1,695.22
ORD003392,2,wallet,1,77.84
ORD003392,3,,1,726.25
ORD003393,1,wallet,1,4676.21
ORD003394,1,net_banking,1,1586.38
ORD003394,2,debit_card,1,1665.74
ORD003394,3,debit_card,1,2718.87
ORD003395,1,wallet,1,6011.26
ORD003396,1,upi,1,7216.36
ORD003397,1,UPI,1,4551.46
ORD003397,2,debit_card,1,2112.46
ORD003398,1,debit_card,-2,8272.22
ORD003399,1, upi ,1,6647.69
ORD003400,1,net_banking,1,8028.82
ORD003401,1,debit_card,1,4741.2
ORD003402,1,debit_card,-2,1060.31
ORD003403,1,net_banking,1,71.64
ORD003403,2,net_banking,1,1137.48
ORD003404,1,debit_card,1,5699.68
ORD003405,1,credit_card,5,4723.27
ORD003406,1,credit_card,8,4379.43
ORD003407,1,credit_card,10,8476.71
ORD003408,1,net_banking,1,1026.84
ORD003409,1,credit_card,2,3114.52
ORD003410,1,credit_card,2,1375.2
ORD003411,1,credit_card,1,2384.01
ORD003412,1,net_banking,1,1151.19
ORD003412,2,net_banking,1,1042.12
ORD003412,3,net_banking,1,2709.34
ORD003413,1,credit_card,9,4585.1
ORD003414,1,credit_card,7,8571.45
ORD003415,1,net_banking,1,4300.16
ORD003416,1,upi,1,5290.08
ORD003417,1,net_banking,1,8587.5
ORD003418,1,upi,1,205.0
ORD003418,2,wallet,1,6616.66
ORD003419,1,credit_card,12,7705.62
ORD003420,1,net_banking,1,1786.29
ORD003420,2,debit_card,1,2912.48
ORD003420,3,credit_card,5,1316.54
ORD003421,1,debit_card,1,2035.9
ORD003422,1,upi,1,8435.47
ORD003423,1,wallet,1,6081.53
ORD003424,1,wallet,1,4901.98
ORD003425,1,credit_card,3,2042.85
ORD003426,1,net_banking,1,5853.57
ORD003427,1,debit_card,1,1640.32
ORD003428,1,wallet,1,1268.47
ORD003429,1,wallet,1,2331.26
ORD003430,1,wallet,1,8783.44
ORD003431,1,upi,1,3605.24
ORD003432,1,net_banking,1,7229.73
ORD003433,1,net_banking,1,413.12
ORD003433,2,net_banking,1,1162.45
ORD003434,1,wallet,1,6706.97
ORD003435,1,upi,1,7574.73
ORD003436,1,debit_card,1,1597.9
ORD003437,1,net_banking,1,557.39
ORD003437,2,debit_card,1,84.49
ORD003437,3,upi,1,0.0
ORD003438,1,debit_card,1,2125.75
ORD003438,2,upi,1,383.23
ORD003438,3,debit_card,1,824.54
ORD003439,1,debit_card,1,8188.65
ORD003440,1,wallet,1,9753.74
ORD003441,1,net_banking,1,8201.57
ORD003442,1,debit_card,1,5921.63
ORD003443,1,net_banking,1,1698.07
ORD003444,1,net_banking,-2,7378.28
ORD003445,1,credit_card,6,6658.55
ORD003446,1,net_banking,1,3613.87
ORD003447,1,debit_card,1,7779.45
ORD003448,1,credit_card,9,1877.5
ORD003449,1,debit_card,1,3521.3
ORD003450,1,debit_card,1,5376.52
ORD003451,1,wallet,1,4195.26
ORD003452,1,net_banking,1,7316.51
ORD003453,1,wallet,1,6771.09
ORD003454,1,net_banking,1,3005.24
ORD003455,1,upi,1,8282.56
ORD003456,1,upi,1,739.16
ORD003457,1,debit_card,1,398.29
ORD003458,1,net_banking,1,1011.53
ORD003459,1,debit_card,1,4888.72
ORD003460,1,credit_card,6,4853.12
ORD003461,1,credit_card,9,8866.59
ORD003462,1, net_banking ,1,8733.12
ORD003463,1,upi,1,7123.64
ORD003464,1,net_banking,1,1331.33
ORD003464,2,,1,909.33
ORD003465,1,net_banking,1,1362.75
ORD003465,2,credit_card,5,4472.92
ORD003466,1,debit_card,1,4965.52
ORD003467,1,credit_card,11,9782.93
ORD003468,1,net_banking,1,7747.02
ORD003469,1,upi,1,1179.84
ORD003469,2,wallet,1,4071.86
ORD003470,1,wallet,1,131.74
ORD003470,2,credit_card,11,90.5
ORD003471,1,credit_card,8,1098.26
ORD003471,2,credit_card,7,2541.61
ORD003472,1,wallet,1,2521.89
ORD003473,1,CREDIT_CARD,10,3356.94
ORD003474,1,debit_card,1,7263.7
ORD003475,1,upi,1,8352.7
ORD003476,1,credit_card,2,8555.16
ORD003477,1,debit_card,1,9266.49
ORD003478,1,wallet,1,9994.37
ORD003479,1,debit_card,1,9401.93
ORD003480,1,credit_card,11,5018.24
ORD003481,1,,1,4886.85
ORD003482,1,credit_card,6,7286.37
ORD003483,1,credit_card,10,7032.6
ORD003484,1,debit_card,1,6208.58
ORD003485,1,upi,1,1410.4
ORD003485,2,wallet,1,835.31
ORD003485,3,credit_card,3,4910.08
ORD003486,1,credit_card,7,285.42
ORD003487,1,credit_card,3,9611.18
ORD003488,1,net_banking,1,2823.72
ORD003489,1,upi,1,689.3
ORD003490,1,wallet,1,5637.11
ORD003491,1,credit_card,8,9944.18
ORD003492,1,credit_card,12,6057.6
ORD003493,1,upi,1,1235.13
ORD003494,1,upi,1,211.96
ORD003495,1,debit_card,1,5289.28
ORD003496,1,wallet,1,1944.51
ORD003496,2,net_banking,1,5991.34
ORD003497,1,wallet,1,4046.81
ORD003498,1,upi,1,7345.68
ORD003499,1,upi,1,3549.28
ORD003500,1,debit_card,1,1430.98
ORD003501,1,wallet,1,1224.26
ORD003502,1,credit_card,8,2809.71
ORD003502,2,wallet,1,2914.2
ORD003502,3,upi,1,1824.45
ORD003503,1,debit_card,1,1038.2
ORD003504,1,credit_card,3,6244.77
ORD003505,1,wallet,1,7822.12
ORD003506,1,upi,1,0.0
ORD003507,1,wallet,1,5730.05
ORD003508,1,upi,1,5941.16
ORD003509,1,credit_card,5,8206.29
ORD003510,1,credit_card,2,8067.16
ORD003511,1,net_banking,1,2278.66
ORD003511,2,net_banking,1,4489.89
ORD003512,1,CREDIT_CARD,8,411.08
ORD003513,1,wallet,1,277.98
ORD003514,1,net_banking,1,4781.58
ORD003514,2,wallet,1,3689.27
ORD003515,1,credit_card,3,5219.59
ORD003516,1,credit_card,2,7759.29
ORD003517,1,debit_card,1,8880.89
ORD003518,1,upi,1,4475.82
ORD003519,1,wallet,1,8381.47
ORD003520,1,debit_card,1,1270.68
ORD003521,1,wallet,1,8615.19
ORD003522,1,upi,1,6638.03
ORD003523,1,upi,1,7386.94
ORD003524,1,,1,5510.52
ORD003525,1,wallet,1,1189.33
ORD003526,1, debit_card ,1,0.0
ORD003527,1,debit_card,1,4934.16
ORD003527,2,net_banking,1,1321.8
ORD003527,3,credit_card,9,1348.25
ORD003528,1,debit_card,1,9336.0
ORD003529,1,debit_card,1,3682.14
ORD003530,1,net_banking,1,8438.35
ORD003531,1,wallet,1,9586.58
ORD003532,1, upi ,1,3328.01
ORD003533,1,debit_card,1,6455.51
ORD003534,1,net_banking,1,7147.77
ORD003535,1,upi,1,4559.83
ORD003536,1,upi,1,3308.37
ORD003537,1,upi,1,481.18
ORD003537,2,net_banking,1,1737.17
ORD003538,1,upi,1,6762.17
ORD003539,1,upi,1,2433.64
ORD003540,1,net_banking,1,3242.16
ORD003541,1,debit_card,1,5586.48
ORD003542,1,,3,8355.6
ORD003543,1,wallet,1,3469.45
ORD003544,1,upi,1,4626.86
ORD003544,2,wallet,1,2551.57
ORD003545,1,wallet,1,1306.8
ORD003546,1,credit_card,1,7752.71
ORD003547,1,upi,1,927.84
ORD003548,1,wallet,1,1164.68
ORD003549,1,net_banking,1,5898.71
ORD003550,1,credit_card,3,5344.06
ORD003551,1,wallet,1,848.04
ORD003552,1,credit_card,3,4851.2
ORD003553,1,upi,1,4373.19
ORD003554,1,debit_card,1,662.39
ORD003555,1,wallet,1,2894.22
ORD003556,1,wallet,1,6499.08
ORD003557,1,net_banking,1,1212.44
ORD003558,1,net_banking,1,378.48
ORD003559,1,upi,1,5938.66
ORD003560,1,credit_card,2,5680.45
ORD003561,1,debit_card,1,2742.61
ORD003562,1,net_banking,1,5231.58
ORD003563,1,debit_card,1,9400.14
ORD003564,1,debit_card,1,4596.76
ORD003565,1,credit_card,3,2049.2
ORD003565,2,upi,1,884.85
ORD003566,1,net_banking,1,9751.32
ORD003567,1,debit_card,1,639.46
ORD003568,1, upi ,1,5304.93
ORD003569,1,credit_card,11,7149.95
ORD003570,1,wallet,1,4029.19
ORD003571,1,wallet,1,1182.02
ORD003571,2,debit_card,1,2606.02
ORD003571,3,upi,1,2832.62
ORD003572,1,net_banking,1,3450.55
ORD003573,1,upi,1,1529.88
ORD003574,1,wallet,1,7201.65
ORD003575,1,upi,1,8552.53
ORD003576,1,net_banking,1,5360.47
ORD003577,1,wallet,1,363.41
ORD003577,2,net_banking,1,367.38
ORD003577,3,net_banking,1,269.04
ORD003578,1,upi,1,3936.68
ORD003579,1,wallet,1,4608.56
ORD003580,1,net_banking,1,1920.99
ORD003581,1,wallet,1,2572.02
ORD003582,1,credit_card,-2,9968.63
ORD003583,1,debit_card,1,2291.72
ORD003584,1,net_banking,1,4763.77
ORD003585,1,credit_card,1,7288.47
ORD003586,1,debit_card,1,3448.5
ORD003586,2,upi,1,5589.07
ORD003587,1,debit_card,1,7883.13
ORD003588,1,credit_card,5,8355.25
ORD003589,1,credit_card,5,3297.14
ORD003590,1,wallet,1,3440.54
ORD003591,1,net_banking,1,1380.14
ORD003592,1,upi,1,1157.3
ORD003593,1,credit_card,8,8400.28
ORD003594,1,upi,1,6243.78
ORD003595,1,upi,1,2605.78
ORD003596,1,credit_card,2,6189.45
ORD003597,1,debit_card,1,6992.79
ORD003598,1,credit_card,6,9276.2
ORD003599,1,upi,1,4933.38
ORD003600,1,debit_card,1,849.07
ORD003601,1,credit_card,8,5751.42
ORD003602,1,wallet,-2,9633.68
ORD003603,1,debit_card,1,1528.9
ORD003604,1,upi,1,5643.7
ORD003605,1,wallet,1,1140.5
ORD003606,1,debit_card,1,2642.65
ORD003606,2,net_banking,1,1585.37
ORD003606,3,net_banking,1,1538.91
ORD003607,1,debit_card,1,9503.24
ORD003608,1,UPI,1,3923.64
ORD003609,1,net_banking,1,7698.26
ORD003610,1,wallet,1,234.83
ORD003610,2,upi,1,2718.64
ORD003610,3,net_banking,1,1185.03
ORD003611,1,wallet,1,558.74
ORD003612,1,upi,1,8606.3
ORD003613,1,debit_card,1,6818.81
ORD003614,1,upi,1,3177.79
ORD003615,1,debit_card,1,3229.7
ORD003616,1,debit_card,1,7949.44
ORD003617,1,net_banking,1,8190.15
ORD003618,1,wallet,1,2364.51
ORD003618,2,wallet,-2,1011.85
ORD003618,3,credit_card,8,2765.55
ORD003619,1,upi,1,1872.39
ORD003620,1,wallet,1,2188.62
ORD003620,2,net_banking,1,2987.81
ORD003620,3,debit_card,1,4184.99
ORD003621,1,upi,1,7133.27
ORD003622,1,credit_card,10,1303.28
ORD003622,2,debit_card,1,391.09
ORD003622,3,net_banking,1,2320.36
ORD003623,1,wallet,1,6251.73
ORD003624,1,upi,1,8078.17
ORD003625,1,upi,1,8220.43
ORD003626,1,net_banking,1,9639.75
ORD003627,1,credit_card,11,5496.12
ORD003628,1,upi,1,2890.38
ORD003629,1,upi,1,8609.02
ORD003630,1,credit_card,5,4598.51
ORD003631,1,wallet,1,5264.46
ORD003632,1,upi,1,3098.07
ORD003633,1,credit_card,3,1810.53
ORD003634,1,wallet,1,2821.58
ORD003634,2,net_banking,1,231.3
ORD003634,3,credit_card,3,4413.31
ORD003635,1,upi,1,2859.12
ORD003636,1,wallet,1,130.1
ORD003637,1,net_banking,-2,8072.19
ORD003638,1,credit_card,1,873.42
ORD003638,2,wallet,1,2584.47
ORD003639,1,debit_card,1,9774.45
ORD003640,1,net_banking,1,8894.36
ORD003641,1,wallet,1,2231.39
ORD003642,1,credit_card,2,7164.21
ORD003643,1,credit_card,6,2679.42
ORD003644,1,upi,1,733.85
ORD003645,1,,1,7350.87
ORD003646,1,net_banking,1,1506.98
ORD003646,2,credit_card,2,3250.11
ORD003646,3,credit_card,4,2335.28
ORD003647,1,net_banking,1,2329.74
ORD003647,2,credit_card,11,1741.72
ORD003647,3,wallet,1,3523.53
ORD003648,1,credit_card,7,3952.5
ORD003649,1,credit_card,4,188.22
ORD003650,1,net_banking,1,9334.82
ORD003651,1,credit_card,12,754.15
ORD003652,1,credit_card,1,8877.4
ORD003653,1,upi,1,5074.92
ORD003654,1,credit_card,5,6751.57
ORD003655,1,wallet,1,9537.28
ORD003656,1,upi,1,2251.91
ORD003657,1,debit_card,1,2704.29
ORD003658,1,net_banking,1,6540.16
ORD003659,1,upi,1,4575.06
ORD003660,1,credit_card,8,3313.94
ORD003661,1,upi,1,4030.16
ORD003661,2,upi,1,1344.94
ORD003661,3,debit_card,1,3384.39
ORD003662,1,debit_card,1,9247.5
ORD003663,1,credit_card,10,457.95
ORD003664,1,upi,1,3663.83
ORD003665,1,debit_card,1,4329.53
ORD003666,1,net_banking,1,1561.67
ORD003667,1,upi,1,4639.79
ORD003668,1,,1,1624.11
ORD003669,1,net_banking,1,5116.81
ORD003670,1,credit_card,1,3796.32
ORD003671,1,debit_card,1,7838.27
ORD003672,1,net_banking,1,900.72
ORD003672,2,wallet,1,3496.8
ORD003673,1,credit_card,11,3621.91
ORD003674,1,net_banking,1,4849.26
ORD003674,2,upi,1,2328.1
ORD003675,1,upi,1,8977.31
ORD003676,1,net_banking,1,1217.08
ORD003676,2,wallet,1,1114.54
ORD003676,3,wallet,1,806.27
ORD003677,1,net_banking,1,6863.31
ORD003678,1,net_banking,1,485.32
ORD003678,2,credit_card,7,1088.14
ORD003678,3,debit_card,1,741.15
ORD003679,1,upi,1,1367.11
ORD003680,1,debit_card,1,8635.84
ORD003681,1,credit_card,2,7052.54
ORD003682,1,debit_card,1,4996.11
ORD003683,1,debit_card,1,8127.09
ORD003684,1,upi,1,2564.02
ORD003685,1,upi,1,2526.27
ORD003685,2,wallet,1,4596.19
ORD003686,1,debit_card,1,988.39
ORD003687,1,wallet,1,8973.38
ORD003688,1,net_banking,1,1950.12
ORD003688,2,upi,1,739.94
ORD003688,3,debit_card,1,1696.14
ORD003689,1,credit_card,6,7946.87
ORD003690,1,debit_card,1,9884.8
ORD003691,1,debit_card,1,3209.21
ORD003692,1,net_banking,1,8546.49
ORD003693,1,wallet,1,2101.44
ORD003694,1,debit_card,1,2722.2
ORD003695,1,upi,1,1260.26
ORD003695,2,debit_card,1,5632.87
ORD003696,1,wallet,1,3257.92
ORD003697,1,upi,1,2607.26
ORD003698,1,net_banking,1,7645.2
ORD003699,1,wallet,1,334.18
ORD003699,2,credit_card,7,1415.56
ORD003700,1,upi,1,3992.57
ORD003701,1,upi,1,9108.43
ORD003702,1,net_banking,1,1418.76
ORD003703,1,debit_card,1,3027.39
ORD003704,1,debit_card,1,9149.26
ORD003705,1,debit_card,1,1156.17
ORD003705,2,debit_card,1,1274.52
ORD003706,1,upi,1,9122.49
ORD003707,1,debit_card,1,3649.92
ORD003708,1,credit_card,9,750.26
ORD003709,1,upi,1,257.78
ORD003710,1,wallet,1,2985.62
ORD003711,1,credit_card,11,7678.29
ORD003712,1,upi,1,1648.93
ORD003713,1,credit_card,5,6457.16
ORD003714,1,wallet,1,5341.17
ORD003715,1,wallet,1,196.33
ORD003715,2,upi,1,6570.87
ORD003716,1,debit_card,1,7556.21
ORD003717,1,upi,1,2541.77
ORD003718,1,credit_card,2,2664.92
ORD003719,1,debit_card,1,448.74
ORD003719,2,upi,1,133.25
ORD003719,3,debit_card,1,434.62
ORD003720,1,upi,1,3034.57
ORD003720,2,debit_card,1,1877.75
ORD003721,1,debit_card,1,1453.48
ORD003722,1,credit_card,1,9764.27
ORD003723,1,debit_card,1,7158.52
ORD003724,1,credit_card,9,1362.75
ORD003725,1,upi,1,1408.16
ORD003726,1,net_banking,1,8957.24
ORD003727,1,credit_card,7,9547.32
ORD003728,1,wallet,1,3784.09
ORD003729,1,debit_card,1,7439.96
ORD003730,1,upi,1,193.94
ORD003731,1,wallet,1,8168.29
ORD003732,1,credit_card,2,1480.01
ORD003732,2,credit_card,12,387.15
ORD003732,3,credit_card,12,1043.0
ORD003733,1,wallet,1,4586.22
ORD003734,1,net_banking,1,2258.15
ORD003734,2,upi,1,7302.37
ORD003735,1,upi,1,5464.59
ORD003736,1,upi,1,4711.38
ORD003737,1,upi,1,9974.89
ORD003738,1,net_banking,1,9615.0
ORD003739,1,wallet,1,3560.66
ORD003739,2,debit_card,1,6078.17
ORD003740,1,debit_card,1,8263.14
ORD003741,1,credit_card,2,807.05
ORD003741,2,debit_card,1,716.8
ORD003741,3,debit_card,1,909.16
ORD003742,1,debit_card,1,3951.36
ORD003743,1,wallet,1,8838.53
ORD003744,1,upi,1,6027.16
ORD003745,1,net_banking,1,3006.97
ORD003746,1,NET_BANKING,1,6813.82
ORD003747,1,debit_card,1,932.97
ORD003748,1,upi,1,1037.79
ORD003749,1,net_banking,1,695.11
ORD003750,1,wallet,1,7725.7
ORD003751,1,wallet,1,5132.62
ORD003752,1,wallet,1,148.66
ORD003752,2,net_banking,1,5662.11
ORD003752,3,wallet,1,2959.47
ORD003753,1,credit_card,2,4794.84
ORD003754,1,debit_card,1,4525.35
ORD003755,1,credit_card,1,2994.81
ORD003756,1,wallet,1,6980.57
ORD003757,1,net_banking,1,362.45
ORD003758,1,debit_card,1,9636.97
ORD003759,1,debit_card,1,3137.17
ORD003760,1,upi,1,6215.75
ORD003761,1,wallet,1,7522.23
ORD003762,1,wallet,1,8500.63
ORD003763,1,net_banking,1,1032.2
ORD003764,1,wallet,1,7047.45
ORD003765,1,wallet,1,2927.95
ORD003766,1,credit_card,11,6893.43
ORD003767,1,credit_card,6,6428.47
ORD003768,1,net_banking,1,9482.41
ORD003769,1,debit_card,1,1739.37
ORD003769,2,net_banking,1,5606.84
ORD003770,1,wallet,1,8361.17
ORD003771,1,credit_card,3,7282.06
ORD003772,1,net_banking,1,3803.7
ORD003773,1, credit_card ,12,6687.16
ORD003774,1,wallet,1,5159.85
ORD003775,1,net_banking,1,3215.66
ORD003776,1,net_banking,1,1250.43
ORD003777,1,net_banking,-2,8631.96
ORD003778,1,upi,1,8763.99
ORD003779,1,wallet,1,2934.88
ORD003779,2,upi,1,4055.53
ORD003780,1,debit_card,1,9273.72
ORD003781,1,wallet,1,877.19
ORD003782,1,debit_card,1,4208.27
ORD003783,1,debit_card,1,390.55
ORD003783,2,net_banking,1,1766.8
ORD003784,1,wallet,1,7388.15
ORD003785,1,credit_card,6,3545.51
ORD003786,1,net_banking,1,8078.15
ORD003787,1,credit_card,12,8528.03
ORD003788,1,upi,1,5560.8
ORD003789,1,upi,1,129.05
ORD003789,2,wallet,1,7217.7
ORD003790,1,wallet,1,8252.66
ORD003791,1,wallet,1,1336.55
ORD003791,2,debit_card,1,2142.46
ORD003792,1,net_banking,1,6709.21
ORD003793,1,wallet,1,1903.89
ORD003793,2,net_banking,1,2574.99
ORD003793,3,net_banking,1,1420.25
ORD003794,1,credit_card,9,1802.49
ORD003795,1,CREDIT_CARD,11,999.78
ORD003796,1,debit_card,1,8885.48
ORD003797,1,credit_card,2,6541.78
ORD003798,1,debit_card,1,1661.69
ORD003799,1,net_banking,1,9698.54
ORD003800,1,net_banking,1,672.18
ORD003800,2,credit_card,2,1035.32
ORD003801,1,credit_card,1,7771.22
ORD003802,1,debit_card,1,5044.35
ORD003802,2,upi,1,2968.81
ORD003803,1,,1,729.02
ORD003803,2,credit_card,11,1555.19
ORD003803,3,credit_card,12,1239.84
ORD003804,1,net_banking,1,7031.61
ORD003805,1,debit_card,1,8582.73
ORD003806,1,credit_card,5,2882.06
ORD003807,1,upi,1,1806.43
ORD003808,1,net_banking,1,2894.49
ORD003809,1,debit_card,1,9172.1
ORD003810,1,wallet,1,9984.12
ORD003811,1,net_banking,1,8217.83
ORD003812,1,debit_card,1,9097.2
ORD003813,1,upi,1,92.77
ORD003813,2,debit_card,1,91.61
ORD003813,3,debit_card,1,43.85
ORD003814,1,DEBIT_CARD,1,6318.29
ORD003815,1,debit_card,-2,8574.9
ORD003816,1,debit_card,1,801.48
ORD003816,2,wallet,1,5303.88
ORD003817,1,credit_card,8,8689.1
ORD003818,1,debit_card,1,236.95
ORD003818,2,wallet,1,211.51
ORD003819,1,wallet,1,8798.93
ORD003820,1,wallet,1,120.46
ORD003821,1,credit_card,4,1883.53
ORD003822,1,credit_card,5,735.84
ORD003822,2,credit_card,11,671.24
ORD003823,1,credit_card,8,7057.14
ORD003824,1,wallet,1,2468.22
ORD003825,1,wallet,1,1906.43
ORD003826,1,upi,1,5487.32
ORD003827,1,credit_card,12,5492.34
ORD003828,1,upi,1,2442.84
ORD003829,1,net_banking,1,8582.34
ORD003830,1,credit_card,1,5652.1
ORD003831,1,net_banking,1,2814.93
ORD003831,2,credit_card,5,1278.26
ORD003832,1,credit_card,12,7605.6
ORD003833,1,upi,1,8309.1
ORD003834,1,credit_card,3,6490.04
ORD003835,1,credit_card,7,8262.38
ORD003836,1,credit_card,4,740.51
ORD003836,2,credit_card,12,692.0
ORD003837,1,credit_card,2,5613.24
ORD003838,1,net_banking,1,9256.07
ORD003839,1,wallet,1,4844.33
ORD003840,1,wallet,1,1406.73
ORD003840,2,credit_card,3,631.42
ORD003840,3,credit_card,6,4852.03
ORD003841,1,net_banking,1,1533.91
ORD003841,2,upi,1,4142.07
ORD003842,1,debit_card,1,5820.47
ORD003843,1,credit_card,7,144.1
ORD003843,2,debit_card,1,1539.78
ORD003844,1,credit_card,9,8878.26
ORD003845,1,credit_card,2,2634.22
ORD003846,1,wallet,1,4692.13
ORD003847,1,credit_card,4,5302.86
ORD003848,1,net_banking,1,190.19
ORD003848,2,credit_card,7,2127.37
ORD003849,1,wallet,1,4349.32
