geolocation_zip_code,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
112435,9.929015,82.287983,jalandhar,Chhattisgarh
558151,22.334704,87.786693,Junagadh,Bihar
506431,35.028418,84.607298,Berhampur,Meghalaya
862167,20.79519,75.283414,Kolhapur,Gujarat
433582,27.183048,76.647539,Morbi,Meghalaya
318233,19.092073,69.098079,ambarnath,Haryana
435953,34.330508,72.807053,Ulhasnagar,Jharkhand
951395,14.955012,74.13714,TIRUPATI,Uttar Pradesh
462268,20.633128,86.914488,Vijayawada,Sikkim
384740,28.192663,94.208352, Sultan Pur Majra ,Madhya Pradesh
230190,24.057354,81.143491,gangtok,Maharashtra
871434,13.700783,96.49549,Haridwar,Jharkhand
236933,33.206738,75.847406,Pudukkottai,Gujarat
703446,34.057727,83.943333,Aurangabad,Sikkim
691063,13.413232,81.802097,Pallavaram,Jharkhand
870260,34.010615,83.648606, Chittoor ,Madhya Pradesh
864758,28.279081,82.340677,Farrukhabad,Haryana
995999,36.532085,72.240208,Ozhukarai,Kerala
577672,34.635814,75.338532,Khandwa,Nagaland
443597,19.60831,89.422346,bidhannagar,Rajasthan
344077,11.810413,68.825423,Parbhani,Tripura
417963,31.832795,74.746989,Jamalpur,Manipur
240925,25.99142,80.728033,Bidar,Uttar Pradesh
449063,29.519549,90.795285,Sonipat,Madhya Pradesh
827491,34.777011,94.027954,kavali,Punjab
571304,16.406077,79.685182,tenali,Nagaland
925257,13.952125,88.881931,Arrah,Maharashtra
910578,24.978871,84.672878,Kozhikode,Gujarat
200397,34.58925,77.512441,Khammam,Andhra Pradesh
738114,25.572692,91.327872,,Andhra Pradesh
289185,12.103035,89.140269,Barasat,Jharkhand
432154,24.361728,70.573613,Ambattur,Kerala
868333,13.465063,86.760825,Gopalpur,Assam
658351,15.520357,85.302155,Bikaner,Bihar
859159,13.577059,94.835902,Dibrugarh,Madhya Pradesh
334194,21.580453,72.880078,Chandigarh,Punjab
988654,15.863742,95.515745,Jamalpur,Nagaland
380542,25.654359,69.380031,Kolkata,Mizoram
288548,12.791189,94.353991,Bhopal,Kerala
780380,26.406463,90.514101,Ongole,Maharashtra
908175,22.755192,93.333158,Burhanpur,Rajasthan
917886,29.284513,90.100038,Akola,Sikkim
212353,8.096778,85.879362,Bettiah,Karnataka
766147,23.638309,96.276773,Patna,Tripura
680299,24.925984,76.807264,Panchkula,Gujarat
0,16.482065,72.144952,Chandrapur,Himachal Pradesh
260190,21.695046,95.303666,Bijapur,Himachal Pradesh
565236,23.065039,88.365311,Vijayawada,Tamil Nadu
935825,33.589587,73.097011,Gorakhpur,Assam
755769,8.869473,96.911683,Khora ,Andhra Pradesh
560542,30.979206,88.076279,burhanpur,Uttar Pradesh
898499,31.681987,76.931659,Karawal Nagar,Andhra Pradesh
639121,32.088397,89.880397,Mumbai,Maharashtra
436347,19.573258,74.970678,Proddatur,Karnataka
154141,28.631219,73.841392,berhampur,Chhattisgarh
348517,23.071289,87.537103,Baranagar,Karnataka
292064,27.078856,69.493333,AMARAVATI,Rajasthan
657692,26.769879,94.219406,Gurgaon,Haryana
526891,21.997565,76.718427,Bhopal,Rajasthan
537629,25.294826,78.604297,Bhind,Himachal Pradesh
143995,30.260122,84.346531,Jabalpur,Haryana
926091,32.152176,84.658513,Amravati,Meghalaya
541853,21.520814,76.692123,Miryalaguda,Karnataka
540680,23.850273,96.606257,Ludhiana,Karnataka
255458,31.721808,78.670517,Vijayawada,Maharashtra
420952,27.563471,90.046472,Khammam,Kerala
499221,17.002875,79.571855,Bareilly,West Bengal
440078,25.75557,89.976942,Nagercoil,Karnataka
635266,12.255015,72.119486, Nanded ,Mizoram
249135,25.163324,93.262697,Ahmedabad,Arunachal Pradesh
825192,30.528309,72.671889,Korba,Bihar
135653,12.903836,82.835805,Jaunpur,Kerala
160311,14.074209,69.759483,Secunderabad,Nagaland
878913,10.704495,94.187621,berhampore,Haryana
209647,27.320593,96.270715,Rampur,Andhra Pradesh
780997,26.588126,90.771426, Jamnagar ,Manipur
914369,25.650909,81.559567,Dibrugarh,Manipur
279648,28.578675,96.173765, Malegaon ,Assam
430173,12.074537,75.512287,Bidhannagar,Nagaland
968944,25.83821,74.122929,Berhampur,Uttar Pradesh
199917,35.912968,91.239775,Dibrugarh,Goa
799059,21.886935,93.302936,Ratlam,Karnataka
158261,20.346023,73.416392,Noida,Telangana
655561,14.981632,96.563024,Dewas,Bihar
652765,25.597904,86.02576, Erode ,Odisha
346019,11.175871,71.384345,Amroha,Haryana
700605,13.215374,,Kolkata,Uttarakhand
542166,36.78215,69.312858,Srinagar,Maharashtra
549502,25.329005,84.461849,Purnia,Assam
326892,25.330819,78.715039,Durgapur,Gujarat
199800,9.024178,76.228077,BIDHANNAGAR,Tripura
608826,34.759603,77.36448,Rewa,Odisha
998593,14.880831,74.602603,Hubli–Dharwad,Sikkim
591471,17.981712,87.906773,Bidhannagar,Nagaland
600141,30.989452,72.572898,Chandigarh,Sikkim
272050,18.762777,81.27042,NANGLOI JAT,Punjab
362179,34.774298,79.484307,Tirupati,Nagaland
313115,25.729064,89.356756, Hyderabad ,West Bengal
798342,12.563114,74.426325,Raurkela Industrial Township,Madhya Pradesh
800758,36.372417,92.219328,Pali,Arunachal Pradesh
300849,34.340452,89.037354,Tiruppur,Madhya Pradesh
258434,35.184528,84.074379,Pimpri-Chinchwad,Andhra Pradesh
810905,25.086265,69.721217,Karnal,West Bengal
859511,12.405539,91.891603,Begusarai,Karnataka
263381,22.202918,90.502544,shimla,Uttar Pradesh
999165,28.437538,92.138807,SECUNDERABAD,Assam
483638,17.225838,73.518822,Singrauli,Chhattisgarh
579441,21.009537,96.967179,Kirari Suleman Nagar,Arunachal Pradesh
163794,13.906959,85.541769,Kumbakonam,Arunachal Pradesh
639662,15.254456,92.637806,meerut,Punjab
195492,15.385567,75.344607,Raiganj,Jharkhand
372234,13.088047,79.064001,Naihati,Maharashtra
984387,25.975814,95.324237,Kollam,Rajasthan
219207,14.079894,86.412115,Lucknow,Meghalaya
723586,9.282959,74.336051,Jalna,Gujarat
269919,36.435805,78.930366,Dehradun,Rajasthan
341636,21.508074,96.357017, Katihar ,Tamil Nadu
866554,12.953359,69.295204,Bihar Sharif,Karnataka
413055,8.719716,84.062889,Panipat,Assam
976128,8.068473,75.335484,Kavali,Andhra Pradesh
827340,19.863594,83.134696,Parbhani,Chhattisgarh
120051,16.963574,81.691469,muzaffarpur,Nagaland
613390,20.519487,72.565752,Bhavnagar,Arunachal Pradesh
412867,26.7993,82.883313,Kollam,Mizoram
935460,16.740003,71.982733,Ambattur,Uttarakhand
728931,29.666448,76.473544,khandwa,Nagaland
460175,30.780918,70.844597,raurkela industrial township,Manipur
592866,31.686349,74.847869,Ongole,Andhra Pradesh
532021,32.662538,68.135377,Rohtak,Maharashtra
816342,28.009338,88.071318,Ichalkaranji,Meghalaya
418956,15.589871,87.701406,Pondicherry,Uttarakhand
138641,27.88566,93.443728,Firozabad,West Bengal
858896,33.514006,92.390578, Kota ,Punjab
604892,33.55754,79.803554, Morbi ,Uttarakhand
824885,10.761902,80.732312,bidhannagar,Tamil Nadu
804711,17.678482,78.486297,,Bihar
616968,19.859172,72.429744,Bhilai,Madhya Pradesh
977691,9.005284,69.550955,Indore,Gujarat
463884,26.644203,77.928551,Karnal,Madhya Pradesh
991318,8.430682,68.824803,Thiruvananthapuram,Mizoram
432848,14.068165,77.224638,Tadepalligudem,Tamil Nadu
263445,24.012698,88.992451,,Karnataka
909147,12.431125,85.937768,Kumbakonam,Odisha
259142,31.417528,89.534467,Ahmednagar,Haryana
820380,36.732362,95.351309,FIROZABAD,Maharashtra
989606,13.803307,68.554138, Lucknow ,Chhattisgarh
641632,11.547607,74.664037,Kochi,Meghalaya
854193,22.33302,85.347072,Malda,Arunachal Pradesh
676676,15.19088,93.332022,ANANTAPURAM,Assam
471174,23.778419,84.976077,Rajpur Sonarpur,West Bengal
431340,24.316657,77.425946,Sambalpur,Maharashtra
838916,35.267569,70.560649,PUNE,Chhattisgarh
173032,29.013182,91.887754,Alwar,Maharashtra
185730,36.92163,82.34646,Shimla,Uttarakhand
573670,11.259154,74.911333,Kochi,Gujarat
327761,18.240166,92.19415,CHINSURAH,Karnataka
9999999,13.172287,75.053724,Solapur,Odisha
552431,13.23697,94.170832,Kalyan-Dombivli,Tamil Nadu
886150,21.878202,88.785932,Kadapa,Mizoram
891601,32.163264,91.506283,Mirzapur,Jharkhand
614948,35.751873,83.685379,Bhimavaram,Bihar
984944,18.895813,94.289791,Gangtok,Meghalaya
870809,34.106248,78.918913,Giridih,Manipur
754554,32.579987,95.195406,Bikaner,Telangana
666226,17.086552,96.724607,Malegaon,Bihar
247450,13.900321,69.535085,Bijapur,Gujarat
264205,24.35408,86.045807,Tirunelveli,Tripura
913948,34.371377,74.419686,Gurgaon,Mizoram
494746,22.716232,68.220588,,Meghalaya
156829,19.810042,86.818162,Pimpri-Chinchwad,Arunachal Pradesh
470941,28.947505,69.725128,BIDHANNAGAR,Himachal Pradesh
461421,9.542934,-999.0,Kanpur,Bihar
259112,11.868944,86.19405,Hindupur,Tamil Nadu
330955,36.390569,86.392352,Darbhanga,Rajasthan
897440,20.033878,69.675561,Haridwar,Telangana
118976,19.309994,89.062236,bilaspur,West Bengal
158655,20.707344,76.089998,Ongole,Sikkim
845923,35.457851,90.104255,Kanpur,Maharashtra
799048,24.334064,94.135482,Khammam,Himachal Pradesh
600905,22.997472,72.730577,Lucknow,Telangana
830737,35.996307,71.522623,Serampore,Andhra Pradesh
774996,23.928589,68.126069,Saharsa,Rajasthan
452880,27.643208,91.861252,Noida,Manipur
574582,27.424863,94.077963,Tinsukia,Manipur
892531,22.415693,77.702685,Sangli-Miraj & Kupwad,Jharkhand
395433,16.06183,72.443479,Baranagar,Chhattisgarh
380939,16.867795,87.627163,Bahraich,Haryana
719487,30.822098,79.928129,Phagwara,Assam
688140,34.580696,95.725822,Jamnagar,Uttarakhand
247853,18.529474,84.348558,Alwar,Telangana
744221,9.658169,86.29387,Nellore,Nagaland
973618,10.887717,78.861266,Sangli-Miraj & Kupwad,Meghalaya
469923,12.111189,78.13274,Coimbatore,Arunachal Pradesh
746092,9.256909,78.087092,Gaya,Assam
225628,20.272359,68.702467,SOLAPUR,Goa
753773,22.02401,74.604563,Rajkot,Manipur
911528,8.877875,88.406532,Bhagalpur,Haryana
341213,13.516195,84.084144,Singrauli,Mizoram
248841,8.805635,94.241335,Vijayawada,Goa
896497,27.419577,93.40086,,Jharkhand
702625,12.811016,87.576575,SAGAR,Meghalaya
894293,34.642031,95.206932,Medininagar,Telangana
243530,12.865557,77.402683,Dehradun,Assam
991987,13.566785,76.331243,North Dumdum,Mizoram
974362,29.98208,73.136362,Nandyal,Madhya Pradesh
462982,35.4075,91.008779,ROURKELA,Tripura
868318,19.172703,69.005678,Farrukhabad,Uttarakhand
814854,20.669535,90.665939,Kollam,Himachal Pradesh
380352,28.996208,92.23607,Avadi,Himachal Pradesh
168517,34.130404,75.367961,,Uttar Pradesh
682907,14.65184,94.484808,Vadodara,Goa
640059,19.399183,80.289356,Belgaum,Jharkhand
929996,31.255766,95.057492,Panvel,Meghalaya
826156,26.549406,86.058452,Bhiwani,Andhra Pradesh
596592,30.206054,96.082395,Sultan Pur Majra,West Bengal
839679,27.950693,75.636042,Jammu,Uttar Pradesh
922833,33.865604,71.781815,Amroha,Sikkim
905809,11.140679,85.508108,Uluberia,Uttarakhand
493953,15.271609,76.90109,pali,Karnataka
124171,14.297138,69.655853,Vadodara,Sikkim
103823,31.354362,89.293506,Chapra,Nagaland
435500,28.975823,92.669518,Saharsa,Arunachal Pradesh
919691,35.887516,83.840972,Dehri,Tripura
0,34.395932,88.392791,Mango,Andhra Pradesh
362355,29.041703,94.786768,Muzaffarpur,Andhra Pradesh
338514,13.892641,82.779773,Bangalore,Jharkhand
747629,27.693358,79.827369,SALEM,Mizoram
357285,16.487677,70.402518,Vijayanagaram,Bihar
414483,18.043264,70.478297,NAGPUR,Chhattisgarh
522257,36.109437,89.327018,Darbhanga,Meghalaya
513143,34.299731,85.302603,Visakhapatnam,Jharkhand
125008,30.200708,87.602447,KORBA,Goa
859219,18.006755,69.973494,Raurkela Industrial Township,Karnataka
319201,27.41067,89.650576,Gandhinagar,Odisha
364806,19.615183,91.751618,bangalore,Himachal Pradesh
781965,10.167582,74.292,kurnool,Chhattisgarh
116491,16.142336,94.206162,Bhalswa Jahangir Pur,Tripura
661856,26.02351,94.940938,Warangal,Madhya Pradesh
551553,27.569475,83.33026,,Himachal Pradesh
684246,29.303993,93.445365,Adoni,Jharkhand
158209,25.546065,95.651698,Tiruvottiyur,Kerala
409579,18.814036,74.540527,dibrugarh,Haryana
203705,26.327872,80.339201,Panvel,Tripura
264038,25.469129,70.48689,Suryapet,Andhra Pradesh
871222,27.120581,77.788617,Berhampore,Kerala
250262,9.326525,76.442994,Amritsar,Rajasthan
787382,35.634591,70.382626,Saharanpur,Manipur
506218,28.699652,94.239734,Ongole,Tripura
719910,23.59438,74.572791,Avadi,Telangana
120920,14.917181,80.287623,Karimnagar,Jharkhand
368072,27.286132,79.284622,Bhilwara,Mizoram
203499,33.396987,96.593997,Panihati,Bihar
935646,14.729368,72.109647,Bhiwandi,Karnataka
734730,32.246877,89.652334,Ahmednagar,Gujarat
833286,25.735044,84.609556,Kumbakonam,Rajasthan
493322,14.101693,76.015647,Kollam,Himachal Pradesh
943341,30.645426,77.880068,Tadipatri,Tamil Nadu
965572,31.284648,90.240775,Udaipur,West Bengal
401520,19.746799,93.352967,Latur,Manipur
883979,14.404867,91.143628,Erode,Madhya Pradesh
813012,11.897318,82.499094,Guntur,Uttarakhand
846178,9.280106,86.924402, Chinsurah ,Gujarat
311183,19.640291,72.439095,rewa,Jharkhand
878935,18.092961,91.180486,Gandhinagar,Nagaland
798524,35.566254,85.788218,Firozabad,Telangana
803143,25.262076,79.833711,BONGAIGAON,Tamil Nadu
241096,13.685818,88.542473,Rajpur Sonarpur,Haryana
650160,11.323746,88.602917,Motihari,Himachal Pradesh
734239,23.705669,74.715011,Sultan Pur Majra,Assam
267066,33.792905,88.333901,Berhampur,Karnataka
911968,30.189298,84.476669,Bhilwara,Manipur
145130,32.554661,82.024663,Muzaffarpur,Assam
369328,12.941591,83.453529,Nagaon,Uttar Pradesh
264742,23.198418,87.53762,,Bihar
966103,16.764084,82.952791,LUDHIANA,Mizoram
374224,12.530479,93.05218,SURYAPET,Uttarakhand
327393,16.496231,88.331612,Imphal,Himachal Pradesh
110902,12.628307,90.705317,Srinagar,Uttarakhand
762792,10.755023,78.581342,Hajipur,West Bengal
179095,26.874109,73.34137,Tiruchirappalli,West Bengal
411424,8.840335,86.489527,Mysore,Mizoram
731723,20.664858,85.040389,,Kerala
864114,8.029537,300.0,Jamnagar,Telangana
168005,10.262764,94.399976,Gulbarga,Nagaland
105547,20.895134,85.890217,Davanagere,Maharashtra
288000,17.728118,74.350255,Sasaram,Arunachal Pradesh
984796,16.765028,90.646066, Nagpur ,Tamil Nadu
828027,32.179825,85.624052,Patna,Chhattisgarh
342124,29.255007,85.424303,Bareilly,Goa
773882,35.311868,74.174682,Vijayawada,Maharashtra
198949,25.094618,74.552471,Hubli–Dharwad,Karnataka
320452,27.764579,70.791043,Tiruvottiyur,Jharkhand
956781,23.54904,86.974393,BATHINDA,Goa
435945,26.089976,71.340699,GHAZIABAD,Haryana
188224,36.623387,70.022827,Solapur,Jharkhand
330873,12.14518,95.792687,Navi Mumbai,Tamil Nadu
498036,13.978846,84.959824,Bhopal,Jharkhand
297614,13.251556,70.947197,Cuttack,Jharkhand
175108,8.90652,87.625121,PRODDATUR,Kerala
997294,27.960559,86.571538,KOTTAYAM,Kerala
626700,8.071472,73.584113,Tumkur,Nagaland
824108,35.952444,92.357208,GHAZIABAD,Karnataka
977658,31.476241,84.393133,Gandhidham,Jharkhand
525184,15.508343,87.329851,Ghaziabad,Uttarakhand
721007,11.180492,76.376683,Kollam,Himachal Pradesh
681866,25.59887,91.539764,Kharagpur,Telangana
971341,11.767415,87.218168,Imphal,Chhattisgarh
424001,12.751281,85.300527,agra,Bihar
781206,26.470994,92.069948,RANCHI,Arunachal Pradesh
973679,18.812704,94.411341,Aizawl,Nagaland
315128,26.318453,84.945117,Begusarai,West Bengal
837103,13.336596,75.016588,Ulhasnagar,Chhattisgarh
465917,27.38966,84.687759,Danapur,Madhya Pradesh
741659,24.388667,73.326697, Kochi ,Odisha
786059,32.717259,81.833456,Ajmer,Mizoram
633295,18.247531,80.705474,guntur,Madhya Pradesh
514084,35.597069,76.05344, Vadodara ,Sikkim
250228,33.738429,77.056643,Haldia,Meghalaya
995395,16.012727,68.034768,Anand,Jharkhand
838554,21.287798,89.140468,ozhukarai,West Bengal
537190,8.809817,90.735139,Kakinada,Mizoram
327646,35.106003,82.1856,Hospet,Manipur
424034,11.67707,73.354436,Morena,Himachal Pradesh
521517,16.178733,75.631492,Mango,Maharashtra
608656,8.406619,72.734313,Kadapa,Bihar
385582,9.30014,77.850302,Gudivada,Telangana
483928,8.814117,74.226892,Ghaziabad,Jharkhand
238196,19.709176,70.318426,Gaya,Uttarakhand
189323,9.656151,87.016497,Jammu,Tamil Nadu
739481,32.427012,92.854067,Kota,Himachal Pradesh
969965,24.767407,88.77763,Secunderabad,Rajasthan
567837,28.864041,96.110388,JAIPUR,West Bengal
844648,32.969458,94.335039,Hajipur,Chhattisgarh
764701,14.259499,71.289238,Naihati,Sikkim
541271,8.211526,78.644213,,Uttarakhand
804699,16.531525,70.130284,Siliguri,Odisha
783548,29.852432,95.258222,Kota,Rajasthan
420375,15.369777,75.622195,SALEM,Uttar Pradesh
663438,8.839784,90.729891,Ratlam,West Bengal
988223,23.761188,72.50707,Nizamabad,West Bengal
186508,10.203769,73.748114,Bhalswa Jahangir Pur,Odisha
821593,11.319963,80.234199,Suryapet,Madhya Pradesh
810695,27.136347,83.525109,Tiruchirappalli,Meghalaya
319264,10.284197,96.680578,Raurkela Industrial Township,Goa
527820,18.150103,75.5427,Nellore,Odisha
108363,10.292172,72.53692,Haldia,Mizoram
566426,13.767778,74.315032,Nagaon,Rajasthan
376075,22.769337,81.745282,Korba,Uttar Pradesh
402500,35.270899,96.95178,CHANDIGARH,Bihar
421892,10.69536,81.172809,Adoni,Mizoram
105139,24.489294,84.37603,Bidhannagar,Nagaland
734017,14.054545,85.33645,Tiruchirappalli,Maharashtra
922964,25.284926,87.942016,Berhampur,Nagaland
716847,33.296161,95.061143,KORBA,Punjab
358726,12.602964,95.984426,Raichur,Odisha
169715,16.065594,80.991986,Bhopal,Himachal Pradesh
596550,18.019732,81.504598,PATIALA,Uttar Pradesh
971455,32.854927,91.359345,Satna,Goa
797068,14.483137,84.755882,Hajipur,Nagaland
862642,9.603881,83.214203,Haridwar,Jharkhand
250790,8.225484,80.809754,Vijayawada,Gujarat
837125,34.764161,77.910465,Visakhapatnam,Maharashtra
744257,21.833345,88.354124,Amravati,Uttarakhand
875694,22.167659,92.712819,Panihati,Jharkhand
531692,18.412882,82.586425,Danapur,Manipur
442963,17.718527,86.87586,Ozhukarai,Mizoram
652089,28.731141,94.32826,Patiala,Himachal Pradesh
329583,30.429338,75.563215,Nandyal,Meghalaya
966246,28.932217,74.613512, Belgaum ,Himachal Pradesh
228526,35.64293,71.522195,,Sikkim
493505,31.336582,78.753793,JUNAGADH,Punjab
797412,8.436476,71.522164,Sirsa,Manipur
313846,33.902797,83.053525,Sambhal,Uttarakhand
479640,28.884083,68.076532,Agartala,Kerala
216495,12.5733,68.160706, Chinsurah ,Odisha
843458,36.352398,90.187927,Gangtok,Gujarat
871260,32.416096,72.236575,Madurai,Maharashtra
914967,14.414328,72.480678,Udaipur,Himachal Pradesh
485713,27.467285,95.145213,Aligarh,Mizoram
864712,12.442219,88.785801,tezpur,Karnataka
790827,25.127554,89.425154,Indore,Haryana
916700,26.183971,70.396164,Imphal,Uttarakhand
962336,24.254766,83.162081,jamshedpur,Manipur
319113,26.102922,72.558867,Thanjavur,Karnataka
123959,16.99012,79.446709,Udaipur,Kerala
362053,26.201988,91.324988,Cuttack,Punjab
825918,21.540555,80.614327,dindigul,Haryana
965755,18.690506,88.312734,Jaunpur,Uttar Pradesh
648983,13.185593,70.056128,Sonipat,Uttar Pradesh
754724,35.959346,94.767351,Malegaon,Karnataka
641080,19.658922,70.777111, Silchar ,Madhya Pradesh
281421,18.491119,93.655263,Proddatur,Sikkim
250014,32.68104,84.077333,Baranagar,Assam
947231,23.2372,82.149986,sonipat,Goa
630489,28.309674,71.741327,SHIVPURI,Arunachal Pradesh
630116,8.431847,78.40997,Karawal Nagar,Chhattisgarh
904731,19.0621,86.624829,South Dumdum,Uttarakhand
823277,8.40197,79.035133,Coimbatore,Gujarat
733326,35.188517,68.930583,Orai,Assam
263258,18.895135,72.92563,,Uttar Pradesh
753829,22.039681,87.427104,Amritsar,Nagaland
318895,18.787248,83.23564,Udaipur,Gujarat
892810,26.579928,81.396048,Mira-Bhayandar,Rajasthan
587551,9.715649,85.0623,rajpur sonarpur,Jharkhand
836722,32.158731,81.708133,Rajkot,Manipur
829090,31.240362,71.942209,Orai,Kerala
692701,13.489478,87.233535,Korba,Jharkhand
827921,26.692687,70.481021,Dindigul,Nagaland
620410,34.431857,79.25871,Amritsar,Bihar
938177,36.415369,73.523741,Pallavaram,Kerala
477709,22.425774,83.023492,Bikaner,Himachal Pradesh
296735,13.80041,78.89708,new delhi,Assam
303638,26.467626,78.09474,Vijayanagaram,Manipur
747845,18.182523,81.994307,Bangalore,Goa
788997,15.863583,70.485077,South Dumdum,Uttarakhand
117378,33.107097,69.635086,gulbarga,Tripura
201542,33.071865,70.630757,Bhiwandi,Himachal Pradesh
198256,21.737378,93.837326, Solapur ,Chhattisgarh
108653,29.277586,93.324359, Ongole ,Rajasthan
964363,29.707359,77.991545,Jabalpur,Telangana
299358,34.401486,83.477547,Nagercoil,Chhattisgarh
460418,22.43571,81.19517,Gulbarga,Himachal Pradesh
157414,33.068602,81.917991,Ballia,Uttar Pradesh
882578,9.597116,78.807336,Rourkela,West Bengal
