review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV354456,ORD003028,3,Poor Packaging,,2024-07-06 11:40:56,2024-07-07 02:40:56
REV228443,ORD003029,1,Average Experience,Worth the money.,2025-05-19 09:22:30,2025-05-20 22:22:30
REV700893,ORD003030,5,Good Value,Received the product on time.,2025-02-20 04:44:49,2025-02-21 05:44:49
REV400128,ORD003031,1,Poor Packaging,Amazing experience and good quality.,2026-03-13 19:28:22,2026-03-16 08:28:22
REV880875,ORD003032,3,Very Good,Worth the money.,2024-10-31 09:40:10,2024-10-31 21:40:10
REV819342,ORD003033,4,Disappointed,Customer service was helpful.,2025-11-24 23:27:03,2025-11-27 13:27:03
REV794080,ORD003034,2,Average Experience,Product quality is excellent and delivery was quick.,2024-07-17 16:56:37,2024-07-19 09:56:37
REV604264,ORD003035,5,Average Experience,Amazing experience and good quality.,2025-04-19 14:14:06,2025-04-22 05:14:06
REV260054,ORD003036,4,Very Good,Product quality is excellent and delivery was quick.,2024-11-02 15:30:59,2024-11-05 09:30:59
REV943278,ORD003037,1,Very Good,Packaging could have been better.,2024-06-06 19:16:44,2024-06-06 22:16:44
REV551029,ORD003038,5,Highly Recommended,Amazing experience and good quality.,2025-02-24 14:13:18,2025-02-26 20:13:18
REV407062,ORD003039,2,Excellent Product,Amazing experience and good quality.,2026-03-05 05:28:39,2026-03-05 15:28:39
REV288285,ORD003040,5,Average Experience,Worth the money.,2025-09-22 20:54:49,2025-09-24 06:54:49
REV190730,ORD003041,2,Good Value,Would definitely buy again.,2025-12-02 21:11:42,2025-12-05 18:11:42
REV445513,ORD003042,1,Good Value,Product quality is excellent and delivery was quick.,2025-04-24 18:59:23,2025-04-25 07:59:23
REV866481,ORD003043,1,Highly Recommended,Packaging could have been better.,2025-03-01 02:37:31,2025-03-01 17:37:31
REV536217,ORD003044,1,Poor Packaging,Customer service was helpful.,2026-01-02 16:07:32,2026-01-03 13:07:32
REV953907,ORD003045,1,Excellent Product,Packaging could have been better.,2025-02-03 15:08:56,2025-02-04 08:08:56
REV785009,ORD003046,5,Fast Delivery,,2025-08-13 15:19:06,2025-08-16 02:19:06
REV638998,ORD003047,2,Very Good,Worth the money.,2025-11-30 19:24:25,2025-12-02 09:24:25
REV959829,ORD003048,4,Disappointed,The product was damaged when delivered.,2025-06-07 22:37:13,2025-06-10 04:37:13
REV262511,ORD003049,4,Satisfied,The product was damaged when delivered.,2024-10-22 11:09:24,2024-10-25 11:09:24
REV656702,ORD003050,3,Excellent Product,Average product but acceptable.,2025-08-05 02:25:03,2025-08-05 14:25:03
REV444346,ORD003051,1,Fast Delivery,Amazing experience and good quality.,2024-12-22 09:41:04,2024-12-24 14:41:04
REV129152,ORD003052,3,Good Value,The product was damaged when delivered.,2024-09-19 12:48:50,2024-09-20 18:48:50
REV160532,ORD003053,2,Average Experience,Packaging could have been better.,2025-07-15 17:16:57,2025-07-18 07:16:57
REV132911,ORD003054,1,Excellent Product,Customer service was helpful.,2025-07-14 00:35:23,2025-07-14 16:35:23
REV470560,ORD003055,3,Fast Delivery,Average product but acceptable.,2025-11-11 09:19:19,2025-11-14 09:19:19
REV701384,ORD003056,5,Good Value,Received the product on time.,2026-03-12 03:16:47,2026-03-13 18:16:47
REV754792,ORD003057,4,Fast Delivery,Worth the money.,2024-07-17 14:06:26,2024-07-17 18:06:26
REV526846,ORD003058,2,Poor Packaging,Packaging could have been better.,2026-01-07 13:55:08,2026-01-09 09:55:08
REV619255,ORD003059,5,Not Bad,,2025-02-16 14:14:56,2025-02-17 02:14:56
REV688595,ORD003060,1,Average Experience,Average product but acceptable.,2025-07-12 10:11:05,2025-07-14 01:11:05
REV530749,ORD003061,4,Not Bad,Very satisfied with the purchase.,2025-01-06 18:25:54,2025-01-07 08:25:54
REV391571,ORD003062,1,Satisfied,Average product but acceptable.,2026-01-03 18:49:03,2026-01-04 15:49:03
REV739488,ORD003063,1,Satisfied,Customer service was helpful.,2025-10-13 05:13:47,2025-10-15 06:13:47
REV965575,ORD003064,2,Poor Packaging,Worth the money.,2025-04-02 03:11:02,2025-04-02 06:11:02
REV861981,ORD003065,2, Fast Delivery ,Customer service was helpful.,2025-03-19 13:36:06,2025-03-21 10:36:06
REV790379,ORD003066,2,Disappointed,Average product but acceptable.,2025-12-08 15:09:58,2025-12-09 04:09:58
REV850864,ORD003067,5,Highly Recommended,The product was damaged when delivered.,2025-02-28 04:05:28,2025-03-02 22:05:28
REV777016,ORD003068,1,Disappointed,Product quality is excellent and delivery was quick.,2025-11-03 01:17:10,2025-11-03 19:17:10
REV961839,ORD003069,4,Highly Recommended,,2025-05-25 12:22:08,2025-05-27 21:22:08
REV374988,ORD003070,5,Highly Recommended,Product quality is excellent and delivery was quick.,2025-12-08 01:16:17,2025-12-08 17:16:17
REV145019,ORD003071,5,Satisfied,Average product but acceptable.,2026-03-30 05:09:10,
REV796216,ORD003072,4,Average Experience,Would definitely buy again.,2024-11-12 03:03:48,2024-11-15 00:03:48
REV147832,ORD003073,3,Good Value,Very satisfied with the purchase.,2024-08-24 06:02:29,2024-08-25 20:02:29
REV811859,ORD003074,3,Excellent Product,Very satisfied with the purchase.,2024-09-11 09:27:18,2024-09-11 23:27:18
REV437682,ORD003075,4,Fast Delivery,Product quality is excellent and delivery was quick.,2025-10-27 21:24:14,2025-10-29 21:24:14
REV800404,ORD003076,5,Not Bad,Average product but acceptable.,2024-08-11 23:27:22,2024-08-14 04:27:22
REV375400,ORD003077,4,Satisfied,Would definitely buy again.,2024-10-13 03:21:12,2024-10-14 21:21:12
REV523438,ORD003078,3,,Amazing experience and good quality.,2025-06-07 15:59:47,2025-06-08 04:59:47
REV893251,ORD003079,4,Average Experience,The product was damaged when delivered.,2025-05-22 09:15:51,2025-05-24 15:15:51
REV495605,ORD003080,3,Very Good,Average product but acceptable.,2024-07-27 17:47:57,2024-07-29 22:47:57
REV141280,ORD003081,1,Fast Delivery,Packaging could have been better.,2024-07-13 10:49:07,2024-07-14 23:49:07
REV270018,ORD003082,2,Good Value,Amazing experience and good quality.,2025-03-17 11:44:39,2025-03-20 11:44:39
REV939026,ORD003083,3,Very Good,Customer service was helpful.,2026-03-31 01:42:51,2026-04-01 15:42:51
REV766728,ORD003084,3,Satisfied,Customer service was helpful.,2025-06-21 07:32:19,2025-06-23 08:32:19
REV834498,ORD003085,1,Very Good,Amazing experience and good quality.,2025-12-26 00:25:05,2025-12-28 00:25:05
REV816579,ORD003086,2,Average Experience,Packaging could have been better.,2025-08-17 07:38:51,2025-08-19 13:38:51
REV965007,ORD003087,4,Excellent Product,Would definitely buy again.,2024-10-15 16:16:32,2024-10-16 17:16:32
REV580936,ORD003088,5,Average Experience,Worth the money.,2025-03-15 01:03:32,2025-03-16 17:03:32
REV971208,ORD003089,1,Satisfied,Very satisfied with the purchase.,2025-04-19 05:11:30,2025-04-20 08:11:30
REV384448,ORD003090,2,Good Value,Product quality is excellent and delivery was quick.,2024-10-12 16:24:49,2024-10-13 06:24:49
REV943616,ORD003091,2,Fast Delivery,The product was damaged when delivered.,2025-01-04 02:12:49,2025-01-06 15:12:49
REV926833,ORD003092,4,Good Value,Customer service was helpful.,2025-01-03 20:04:00,2025-01-05 00:04:00
REV979112,ORD003093,4,Satisfied,Received the product on time.,2025-10-04 05:14:07,2025-10-06 02:14:07
REV724247,ORD003094,5,Disappointed,Customer service was helpful.,2025-02-05 17:48:43,2025-02-08 14:48:43
REV130746,ORD003095,5,Very Good,Would definitely buy again.,2026-04-20 19:29:36,2026-04-21 02:29:36
REV275018,ORD003096,5,Disappointed,The product was damaged when delivered.,2024-07-06 21:21:02,2024-07-09 02:21:02
REV850891,ORD003097,2,Not Bad,Packaging could have been better.,2024-06-15 11:42:19,2024-06-16 07:42:19
REV530352,ORD003098,1,Excellent Product,The product was damaged when delivered.,2024-08-30 15:41:08,2024-09-02 05:41:08
REV984006,ORD003099,3,Satisfied,Worth the money.,2025-02-19 22:44:46,2025-02-22 09:44:46
REV490953,ORD003100,2,Disappointed,Worth the money.,2024-12-07 12:57:47,2024-12-08 14:57:47
REV495349,ORD003101,5,Excellent Product,,2024-08-14 18:11:25,2024-08-17 03:11:25
REV626392,ORD003102,3,Disappointed,Customer service was helpful.,2025-11-09 01:43:28,2025-11-10 09:43:28
REV552214,ORD003103,3,Good Value,Amazing experience and good quality.,2026-02-26 17:52:37,2026-02-28 00:52:37
REV726151,ORD003104,4,Good Value,Very satisfied with the purchase.,2025-11-06 03:45:11,2025-11-06 22:45:11
REV251557,ORD003105,3,Very Good,Amazing experience and good quality.,2025-12-16 06:46:39,2025-12-17 00:46:39
REV609158,ORD003106,5,Disappointed,The product was damaged when delivered.,2024-12-22 07:35:12,2024-12-25 07:35:12
REV744217,ORD003107,5,Average Experience,Would definitely buy again.,2026-02-10 20:32:05,2026-02-11 15:32:05
REV271366,ORD003108,5,Satisfied,Would definitely buy again.,2025-03-17 16:31:21,2025-03-19 09:31:21
REV311825,ORD003109,5,Good Value,Worth the money.,2024-12-30 11:10:22,2025-01-02 06:10:22
REV384907,ORD003110,4,Very Good,Very satisfied with the purchase.,2024-06-17 09:09:14,2024-06-19 06:09:14
REV391601,ORD003111,5,Not Bad,Would definitely buy again.,2024-08-05 18:06:59,2024-08-06 05:06:59
REV390843,ORD003112,2,Satisfied,Would definitely buy again.,2025-09-08 04:20:40,2025-09-08 20:20:40
REV838343,ORD003113,4,Very Good,Amazing experience and good quality.,2025-06-03 02:35:13,
REV532482,ORD003114,2,Satisfied,Very satisfied with the purchase.,2025-11-12 16:47:03,2025-11-14 20:47:03
REV677977,ORD003115,2,Satisfied,Very satisfied with the purchase.,2025-08-30 05:48:41,2025-09-02 05:48:41
REV241743,ORD003116,4,Average Experience,Product quality is excellent and delivery was quick.,2024-09-09 15:43:14,2024-09-10 20:43:14
REV787215,ORD003117,3,Not Bad,Average product but acceptable.,2025-01-23 09:30:14,2025-01-26 01:30:14
REV783518,ORD003118,5,Fast Delivery,Would definitely buy again.,2026-01-09 11:18:15,2026-01-09 19:18:15
REV927196,ORD003119,5,Highly Recommended,Received the product on time.,2026-01-04 23:21:03,2026-01-06 02:21:03
REV401608,ORD003120,2,Poor Packaging,Worth the money.,2025-04-14 19:04:41,2025-04-17 15:04:41
REV939312,ORD003121,5,Very Good,Packaging could have been better.,2025-10-27 09:42:10,2025-10-28 08:42:10
REV766992,ORD003122,5,Disappointed,Received the product on time.,2024-12-11 13:37:02,2024-12-13 20:37:02
REV395954,ORD003123,2,Fast Delivery,Packaging could have been better.,2025-06-19 22:29:12,2025-06-21 08:29:12
REV108628,ORD003124,3,Fast Delivery,Would definitely buy again.,2024-08-03 14:39:53,2024-08-04 16:39:53
REV747076,ORD003125,2,Very Good,Packaging could have been better.,2025-12-06 06:27:10,2025-12-09 00:27:10
REV559378,ORD003126,1,Not Bad,Received the product on time.,2025-09-06 14:01:43,2025-09-06 20:01:43
REV658093,ORD003127,4,Average Experience,Very satisfied with the purchase.,2024-06-16 04:12:31,2024-06-17 16:12:31
REV401896,ORD003128,1,Satisfied,Average product but acceptable.,2025-03-27 20:44:06,
REV824035,ORD003129,3,Average Experience,Customer service was helpful.,2025-05-18 12:53:36,2025-05-21 11:53:36
REV234869,ORD003130,1,Highly Recommended,Very satisfied with the purchase.,2025-09-04 04:46:50,2025-09-06 14:46:50
REV505592,ORD003131,4,Satisfied,Worth the money.,2025-10-02 09:50:09,2025-10-04 14:50:09
REV130702,ORD003132,1,Fast Delivery,Average product but acceptable.,2024-10-11 14:03:13,
REV884322,ORD003133,2,Fast Delivery,Very satisfied with the purchase.,2025-09-26 01:34:44,2025-09-28 06:34:44
REV730503,ORD003134,4,Excellent Product,Received the product on time.,2025-03-17 04:22:55,2025-03-17 09:22:55
REV498303,ORD003135,2,poor packaging,Received the product on time.,2025-11-18 19:42:11,2025-11-19 21:42:11
REV115518,ORD003136,3,Very Good,The product was damaged when delivered.,2025-08-14 21:42:54,2025-08-15 07:42:54
REV237410,ORD003137,2,Poor Packaging,Customer service was helpful.,2026-04-01 17:11:12,2026-04-03 07:11:12
REV576476,ORD003138,5,Highly Recommended,The product was damaged when delivered.,2024-05-29 13:43:14,2024-05-30 05:43:14
REV237453,ORD003139,5,Satisfied,Would definitely buy again.,2025-03-25 05:10:48,2025-03-26 20:10:48
REV533209,ORD003140,5,Satisfied,Product quality is excellent and delivery was quick.,2025-07-31 12:40:16,2025-08-02 11:40:16
REV554562,ORD003141,3,Highly Recommended,Would definitely buy again.,2024-10-17 22:56:47,2024-10-18 00:56:47
REV716915,ORD003142,5,Good Value,Would definitely buy again.,2025-06-05 07:37:59,2025-06-06 10:37:59
REV615488,ORD003143,4,,Packaging could have been better.,2024-10-05 08:04:49,2024-10-05 20:04:49
REV404193,ORD003144,1,Satisfied,Product quality is excellent and delivery was quick.,2026-03-17 03:44:59,2026-03-18 07:44:59
REV617076,ORD003145,2, Satisfied ,Packaging could have been better.,2024-06-14 10:02:40,2024-06-16 07:02:40
REV457309,ORD003146,1,Not Bad,Customer service was helpful.,2025-05-10 19:47:29,2025-05-13 18:47:29
REV183318,ORD003147,3,Very Good,Amazing experience and good quality.,2024-11-23 10:00:44,2024-11-24 13:00:44
REV658114,ORD003148,3,Good Value,Product quality is excellent and delivery was quick.,2025-09-09 17:17:03,2025-09-11 22:17:03
REV251333,ORD003149,5,Good Value,Amazing experience and good quality.,2026-02-27 09:26:03,2026-02-28 20:26:03
REV228584,ORD003150,5,Average Experience,Customer service was helpful.,2025-11-16 16:00:03,2025-11-19 10:00:03
REV142828,ORD003151,4,Poor Packaging,Would definitely buy again.,2025-04-26 04:38:23,2025-04-27 23:38:23
REV997939,ORD003152,1,Poor Packaging,Average product but acceptable.,2026-01-17 01:19:33,2026-01-19 01:19:33
REV156283,ORD003153,5,Good Value,Customer service was helpful.,2024-08-04 16:04:44,2024-08-06 21:04:44
REV438409,ORD003154,3,Good Value,Worth the money.,2024-06-12 15:24:59,2024-06-15 08:24:59
REV760360,ORD003155,4,Good Value,Packaging could have been better.,2025-04-03 08:34:04,2025-04-03 20:34:04
REV273089,ORD003156,1,Not Bad,Average product but acceptable.,2025-09-19 05:20:42,2025-09-20 22:20:42
REV118815,ORD003157,1,Disappointed,Packaging could have been better.,2025-06-22 18:05:55,2025-06-25 03:05:55
REV432480,ORD003158,1,Satisfied,Worth the money.,2024-07-30 01:11:18,2024-07-30 15:11:18
REV250534,ORD003159,1,Satisfied,Received the product on time.,2025-04-02 18:43:11,2025-04-05 02:43:11
REV418030,ORD003160,2,Good Value,Packaging could have been better.,2025-05-18 04:35:46,2025-05-20 14:35:46
REV271834,ORD003161,3,Highly Recommended,Product quality is excellent and delivery was quick.,2024-06-10 20:03:01,2024-06-13 13:03:01
REV338308,ORD003162,1,Fast Delivery,The product was damaged when delivered.,2024-09-02 12:06:25,2024-09-02 14:06:25
REV353684,ORD003163,3,Highly Recommended,Product quality is excellent and delivery was quick.,2024-10-15 18:52:38,2024-10-17 23:52:38
REV857608,ORD003164,2,Very Good,Would definitely buy again.,2026-02-14 02:28:51,2026-02-16 03:28:51
REV385581,ORD003165,4,Average Experience,Average product but acceptable.,2025-11-28 23:29:58,2025-12-01 17:29:58
REV760297,ORD003166,1,Fast Delivery,Amazing experience and good quality.,2025-06-06 15:30:46,2025-06-09 10:30:46
REV863457,ORD003167,1,Good Value,Average product but acceptable.,2026-03-01 11:59:31,2026-03-02 03:59:31
REV704898,ORD003168,1,Good Value,Would definitely buy again.,2025-06-04 22:19:54,2025-06-07 14:19:54
REV453759,ORD003169,3,Poor Packaging,Would definitely buy again.,2026-01-30 20:48:49,2026-02-01 20:48:49
REV922188,ORD003170,2,Fast Delivery,Received the product on time.,2024-09-28 19:13:07,2024-10-01 13:13:07
REV666521,ORD003171,2,Average Experience,Would definitely buy again.,2024-09-11 10:45:30,
REV359031,ORD003172,1,Disappointed,Customer service was helpful.,2026-05-24 16:08:20,2026-05-24 18:08:20
REV943507,ORD003173,2,Highly Recommended,Received the product on time.,2025-01-17 09:50:00,2025-01-20 09:50:00
REV776818,ORD003174,1,Not Bad,Would definitely buy again.,2024-06-13 07:18:46,2024-06-13 14:18:46
REV778031,ORD003175,3,Not Bad,Customer service was helpful.,2025-12-12 20:26:16,2025-12-15 07:26:16
REV874169,ORD003176,5,Highly Recommended,Would definitely buy again.,2025-10-23 13:56:53,2025-10-25 12:56:53
REV252798,ORD003177,3,Average Experience,Packaging could have been better.,2026-06-07 18:45:49,2026-06-08 20:45:49
REV152331,ORD003178,3,Very Good,Packaging could have been better.,2026-01-06 12:11:24,2026-01-08 14:11:24
REV967270,ORD003179,5,Fast Delivery,Would definitely buy again.,2025-10-17 08:21:35,2025-10-18 18:21:35
REV573097,ORD003180,3,Very Good,Very satisfied with the purchase.,2025-07-19 01:22:47,2025-07-20 17:22:47
REV986360,ORD003181,3,Average Experience,Very satisfied with the purchase.,2026-01-24 17:25:43,2026-01-26 17:25:43
REV937075,ORD003182,3,Poor Packaging,Product quality is excellent and delivery was quick.,2025-02-14 07:22:57,2025-02-17 06:22:57
REV101537,ORD003183,1,Satisfied,Product quality is excellent and delivery was quick.,2025-08-22 22:53:23,2025-08-25 17:53:23
REV787785,ORD003184,5,Average Experience,Product quality is excellent and delivery was quick.,2024-06-05 07:26:06,2024-06-05 16:26:06
REV761172,ORD003185,2,Excellent Product,Packaging could have been better.,2025-12-24 23:25:02,2025-12-26 11:25:02
REV277063,ORD003186,4,Not Bad,Received the product on time.,2026-06-04 15:02:44,2026-06-05 01:02:44
REV921243,ORD003187,3,Satisfied,Product quality is excellent and delivery was quick.,2024-06-20 00:10:06,2024-06-20 08:10:06
REV955992,ORD003188,5,Average Experience,Product quality is excellent and delivery was quick.,2025-08-12 00:06:00,2025-08-12 23:06:00
REV987539,ORD003189,2,Poor Packaging,Would definitely buy again.,2025-10-14 11:46:32,2025-10-16 13:46:32
REV801415,ORD003190,1,Very Good,,2024-07-19 22:10:24,2024-07-21 02:10:24
REV476847,ORD003191,2,Very Good,The product was damaged when delivered.,2025-04-25 05:42:35,2025-04-25 16:42:35
REV531042,ORD003192,1,Poor Packaging,Average product but acceptable.,2024-07-31 17:31:57,2024-08-01 11:31:57
REV759912,ORD003193,3,Not Bad,Packaging could have been better.,2024-12-22 20:47:11,2024-12-25 05:47:11
