product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
PROD01434,pet_supplies,35,1800,9,6173.12,50.11,19.44,21.69
PROD01435,home_decor,58,651,2,8578.58,27.03,9.32,71.41
PROD01436,office,59,698,8,8875.5,89.68,30.07,7.81
PROD01437,kitchen,31,1577,7,5975.57,,40.55,63.45
PROD01438,fashion,43,1444,10,5089.64,28.26,16.6,33.0
PROD01439,fashion,43,1876,2,4235.91,97.68,19.4,12.22
PROD01440,home_decor,13,735,5,5722.41,45.08,38.51,56.41
PROD01441,office,28,1817,1,4088.86,71.49,21.9,28.08
PROD01442,pet_supplies,41,1710,2,278.46,41.71,28.96,73.51
PROD01443,sports,52,1466,7,9960.89,16.62,46.91,42.66
PROD01444,pet_supplies,10,1191,3,4771.05,80.33,46.06,73.2
PROD01445,toys,59,1529,5,866.62,41.4,36.68,17.24
PROD01446,ELECTRONICS,60,1183,7,7329.42,64.18,33.19,23.59
PROD01447,kitchen,21,58,2,4020.62,69.81,17.03,51.7
PROD01448,electronics,18,570,10,5670.89,34.35,32.18,21.19
PROD01449,pet_supplies,27,220,6,188.39,60.12,47.78,14.88
PROD01450,automotive,24,692,9,4472.18,47.46,34.65,26.69
PROD01451,sports,40,419,7,4547.84,32.75,9.64,47.67
PROD01452,automotive,38,295,8,2796.09,98.3,44.99,30.71
PROD01453,fashion,60,1352,9,8668.52,58.66,24.98,8.12
PROD01454,,40,1363,10,5084.61,52.35,57.84,35.17
PROD01455,pet_supplies,45,1415,5,6833.94,43.02,57.04,34.17
PROD01456,pet_supplies,49,346,6,9277.86,40.31,27.35,26.34
PROD01457,home_decor,13,1588,7,8664.79,43.64,49.47,23.77
PROD01458,sports,31,1727,4,1532.64,58.92,37.87,60.91
PROD01459,electronics,62,361,1,7944.98,35.29,35.43,49.74
PROD01460,books,34,1094,9,2720.83,82.61,38.54,8.28
PROD01461,kitchen,26,1720,5,8636.03,47.37,37.99,32.7
PROD01462,toys,58,1683,9,2002.03,73.43,51.87,74.71
PROD01463,FURNITURE,17,313,1,3230.81,16.8,9.8,67.23
PROD01464,office,35,863,4,3849.94,16.67,54.68,55.84
PROD01465,automotive,35,409,10,2064.48,22.63,21.35,41.98
PROD01466,automotive,73,1684,8,6520.69,70.58,,75.72
PROD01467,sports,34,1315,6,6587.63,72.35,57.12,65.83
PROD01468,beauty,67,1144,7,9580.22,86.35,58.09,74.5
PROD01469,books,43,213,2,3911.75,12.58,28.61,19.28
PROD01470,furniture,21,477,7,1926.56,84.88,30.3,75.64
PROD01471,office,40,1319,5,4271.83,78.28,13.54,13.7
PROD01472,toys,62,1882,1,4967.86,68.22,29.68,37.91
PROD01473,pet_supplies,28,1726,9,4850.87,85.22,52.55,70.77
PROD01474,,19,1386,7,1975.99,43.42,,22.51
PROD01475,kitchen,60,1500,6,5618.53,54.97,48.06,48.08
PROD01476, automotive ,60,394,3,7881.73,96.09,-10.0,7.06
PROD01477,,46,145,8,3149.88,27.75,38.78,53.37
PROD01478,beauty,49,260,9,8939.71,76.07,57.92,64.94
PROD01479,pet_supplies,38,929,9,5364.97,51.93,34.98,34.35
PROD01480,sports,53,1123,9,999999.0,86.76,,44.45
PROD01481,sports,14,403,4,8828.19,65.52,13.97,53.66
PROD01482,toys,79,310,3,8750.91,14.96,21.65,24.29
PROD01483,automotive,30,509,8,6139.71,10.57,56.04,28.66
PROD01484,furniture,50,760,6,4086.95,95.97,16.29,26.01
PROD01485,home_decor,71,130,8,8719.74,32.23,29.08,47.56
PROD01486,toys,68,1711,5,8704.58,75.12,26.48,73.28
PROD01487,furniture,57,1413,8,5301.04,30.41,52.47,
PROD01488,electronics,43,1771,3,5227.19,30.69,19.54,67.48
PROD01489,kitchen,71,1040,10,1867.92,16.61,20.12,13.71
PROD01490,pet_supplies,79,161,1,8794.73,9.64,17.77,14.96
PROD01491,home_decor,26,127,7,3011.25,,28.6,53.0
PROD01492,toys,26,635,7,9178.56,26.89,16.23,57.28
PROD01493,automotive,79,1490,3,3830.91,33.61,32.06,14.98
PROD01494,automotive,50,687,4,2641.15,50.68,37.42,22.04
PROD01495,furniture,64,1010,3,7623.01,7.41,25.56,17.32
PROD01496,pet_supplies,17,487,2,2975.85,7.05,9.09,33.76
PROD01497,electronics,14,262,10,6255.2,28.32,21.57,24.3
PROD01498,furniture,43,565,7,8507.19,48.07,19.95,61.36
PROD01499,toys,37,1935,7,5622.41,61.86,14.71,30.38
PROD01500,toys,34,1607,2,1933.81,80.45,17.39,57.19
PROD01501,furniture,56,1864,7,6111.51,18.33,31.41,46.8
PROD01502,home_decor,78,682,3,3387.21,45.32,13.56,53.52
PROD01503,home_decor,36,755,3,5808.46,10.54,16.12,36.38
PROD01504,beauty,69,1751,4,6352.97,28.51,17.09,70.47
PROD01505,electronics,72,1649,10,4383.45,16.99,49.81,66.12
PROD01506, pet_supplies ,67,520,9,5169.8,86.38,40.31,28.16
PROD01507,FASHION,28,693,8,1885.3,20.55,9.48,50.21
PROD01508,fashion,35,1137,5,1751.18,78.03,21.2,55.02
PROD01509,sports,35,1335,1,3070.71,67.48,34.05,58.42
PROD01510,kitchen,19,1220,8,4098.95,66.32,15.26,31.88
PROD01511,office,34,1540,10,7536.32,60.8,22.53,63.95
PROD01512,beauty,14,1399,10,9898.61,50.02,8.78,74.54
PROD01513,kitchen,55,1598,7,8777.86,85.54,3.05,53.44
PROD01514,kitchen,48,1070,2,8542.76,31.52,55.83,25.11
PROD01515,books,68,1774,4,8312.08,80.25,24.34,69.3
PROD01516,office,79,1629,2,7299.37,,55.65,33.2
PROD01517,kitchen,57,467,5,6398.48,23.47,20.48,22.65
PROD01518,books,15,448,1,5813.95,61.83,55.02,67.94
PROD01519,automotive,64,493,3,1459.03,74.46,35.31,69.5
PROD01520,toys,42,420,4,2230.09,56.41,54.73,14.93
PROD01521,office,72,1641,4,492.03,92.03,52.5,25.44
PROD01522, toys ,26,227,1,7122.44,70.82,55.58,40.66
PROD01523,toys,35,1095,9,5249.73,64.88,23.26,10.84
PROD01524,automotive,24,1176,6,6130.13,90.68,17.67,52.45
PROD01525,beauty,69,433,2,8691.74,79.69,21.65,44.4
PROD01526,beauty,73,1976,3,2567.11,72.42,36.72,9.13
PROD01527,office,28,1594,10,6421.68,57.95,7.36,40.06
PROD01528,pet_supplies,46,1931,9,6968.06,10.49,8.84,41.52
PROD01529,home_decor,10,120,9,4869.6,66.91,8.64,56.14
PROD01530,PET_SUPPLIES,15,1648,5,5469.73,41.68,37.66,66.72
PROD01531,toys,34,77,2,7656.0,74.7,-10.0,57.25
PROD01532,pet_supplies,56,1596,4,6273.67,62.61,57.56,67.69
PROD01533,fashion,52,878,8,5336.15,6.29,39.78,50.42
PROD01534,beauty,58,1038,9,7939.83,33.73,18.18,20.18
PROD01535,sports,34,540,9,1565.73,62.12,10.12,31.35
PROD01536,office,75,996,5,6580.11,12.98,31.83,52.87
PROD01537,books,45,1367,1,4370.93,14.34,31.4,22.48
PROD01538,office,28,55,6,2122.76,65.47,30.03,32.97
PROD01539,office,78,594,8,9034.54,20.56,29.68,27.48
PROD01540,home_decor,45,1718,1,9907.6,82.98,39.22,69.25
PROD01541,TOYS,54,1146,6,6872.77,58.47,43.09,25.01
PROD01542,toys,19,649,3,4603.95,42.62,20.52,77.47
PROD01543,automotive,71,1545,9,4233.95,90.5,24.19,77.66
PROD01544,sports,79,1786,9,4280.85,77.1,29.62,64.11
PROD01545,automotive,17,1798,1,9035.68,22.98,43.58,9.67
PROD01546,HOME_DECOR,60,1350,4,5270.56,79.96,50.99,53.47
PROD01547,toys,12,434,3,5470.17,63.94,18.6,25.72
PROD01548, electronics ,21,265,4,9307.7,96.99,55.42,37.92
PROD01549,beauty,65,821,1,6397.5,16.16,13.01,7.07
PROD01550,beauty,37,1943,9,8131.94,94.35,11.66,67.76
PROD01551,HOME_DECOR,22,350,4,4265.3,71.83,49.46,33.71
PROD01552,automotive,63,1894,8,7765.29,27.09,53.27,18.7
PROD01553,automotive,14,1695,10,3844.67,79.34,43.1,25.24
PROD01554, pet_supplies ,40,513,7,2216.28,63.99,46.6,48.75
PROD01555,toys,46,1127,3,6533.94,58.24,26.38,73.65
PROD01556,pet_supplies,64,1074,8,8639.14,6.61,29.95,63.98
PROD01557,automotive,78,1435,4,6705.68,74.87,26.8,16.6
PROD01558,automotive,76,199,10,2048.9,87.98,15.12,37.99
PROD01559,books,28,1202,8,8967.7,21.83,26.64,47.69
PROD01560,office,41,233,9,4006.83,29.34,51.83,13.57
PROD01561,home_decor,59,668,8,7304.85,20.14,23.29,15.87
PROD01562,electronics,35,1816,9,2926.02,60.85,-10.0,35.21
PROD01563,office,57,429,9,7876.91,51.36,7.78,30.14
PROD01564,office,49,290,7,2439.0,21.62,50.78,47.51
PROD01565,OFFICE,64,539,2,2185.49,89.75,37.43,22.57
PROD01566,AUTOMOTIVE,21,1085,6,5473.32,13.89,46.04,24.77
PROD01567,automotive,57,818,6,9297.35,77.41,26.44,16.44
PROD01568, furniture ,21,965,10,8394.62,84.53,56.97,5.37
PROD01569,FURNITURE,25,1649,9,4084.95,46.41,45.38,30.79
PROD01570,sports,12,317,9,7010.98,68.85,5.37,51.55
PROD01571,kitchen,19,624,4,999999.0,57.75,10.91,40.98
PROD01572,books,46,142,10,3403.05,85.53,39.74,65.47
PROD01573,kitchen,68,1624,7,2747.04,43.84,27.14,50.56
PROD01574,home_decor,68,706,8,2154.3,87.27,54.03,25.81
PROD01575,automotive,18,1613,1,9810.45,94.29,8.4,14.1
PROD01576,electronics,18,1796,9,370.05,83.39,56.54,23.97
PROD01577,furniture,47,1962,2,943.7,63.84,21.1,47.04
PROD01578,electronics,65,1177,8,2955.89,36.25,52.07,37.4
PROD01579,books,80,1104,9,5523.67,55.69,36.95,17.05
PROD01580,fashion,52,1163,9,6043.32,9.87,20.66,69.66
PROD01581,books,76,1187,1,7435.57,26.16,34.95,66.49
PROD01582,kitchen,14,713,5,3980.16,19.73,33.11,61.04
PROD01583,beauty,29,1496,1,1396.64,96.86,13.41,34.05
PROD01584,automotive,13,1692,2,2650.2,62.4,35.2,35.25
PROD01585,,66,1448,5,5785.88,56.89,55.35,8.22
PROD01586,toys,30,245,7,8983.95,74.1,36.81,8.43
PROD01587,toys,25,72,9,6049.2,89.89,56.36,55.59
PROD01588,fashion,48,1182,8,8530.05,15.81,52.42,40.88
PROD01589,toys,20,108,6,2080.11,27.07,4.47,54.97
PROD01590,BEAUTY,42,983,3,3467.48,48.41,8.89,50.81
PROD01591,furniture,61,632,1,682.93,41.81,36.71,37.76
PROD01592,fashion,50,383,4,1268.51,30.67,5.07,68.61
PROD01593,fashion,49,742,8,9724.33,82.14,29.43,14.05
PROD01594,toys,30,723,6,2798.34,46.23,57.85,38.12
PROD01595,automotive,37,1927,8,3175.82,36.45,40.38,7.42
PROD01596,pet_supplies,34,990,4,0.0,53.18,3.68,34.36
PROD01597, pet_supplies ,32,82,10,963.44,48.21,49.31,37.57
PROD01598,furniture,34,94,2,4577.61,96.33,58.86,44.12
PROD01599,pet_supplies,22,1692,10,830.19,60.91,38.22,22.7
PROD01600,sports,62,999,6,690.94,96.68,31.62,77.24
PROD01601,home_decor,59,404,3,9921.2,45.54,28.71,25.42
PROD01602,pet_supplies,57,1424,6,132.39,91.13,13.89,28.94
PROD01603,kitchen,80,1977,1,4038.24,39.25,31.0,12.18
PROD01604,books,67,1485,6,2059.32,70.2,12.12,61.01
PROD01605,beauty,75,382,9,6992.17,99.81,35.35,53.29
PROD01606,kitchen,27,1751,5,388.94,61.01,3.43,16.62
PROD01607,toys,45,1999,7,9969.51,46.77,21.84,62.18
PROD01608,furniture,58,1360,8,8310.64,37.79,15.26,56.73
PROD01609,furniture,61,1700,4,4241.61,17.9,37.52,23.64
PROD01610,furniture,21,734,10,9321.81,77.25,34.96,68.08
PROD01611,sports,75,863,6,3062.44,27.61,20.28,53.95
PROD01612,pet_supplies,64,1887,10,0.0,91.89,40.25,68.97
PROD01613,sports,32,1620,4,4358.77,66.62,53.58,58.11
PROD01614,fashion,59,200,3,6158.63,14.29,9.2,75.62
PROD01615,home_decor,53,443,4,5322.77,58.53,25.13,74.6
PROD01616,furniture,28,1620,8,6497.4,,15.54,73.59
PROD01617,pet_supplies,37,418,6,664.44,16.94,50.92,6.43
PROD01618,,56,1502,7,5807.24,81.46,16.1,21.0
PROD01619,books,24,136,3,4326.47,73.0,14.87,73.82
PROD01620,automotive,67,1378,6,9508.53,48.51,27.41,60.75
PROD01621,sports,63,1594,6,7981.95,64.37,10.66,46.19
PROD01622,electronics,15,1627,4,9956.59,49.65,16.37,67.25
PROD01623, sports ,67,1669,9,4218.0,76.6,3.63,72.96
PROD01624,sports,27,1387,1,858.69,60.49,23.78,40.99
PROD01625,beauty,44,131,3,451.44,58.16,33.44,34.27
PROD01626,electronics,32,1936,1,985.91,37.61,26.59,62.05
PROD01627,toys,41,1286,9,3810.42,90.56,34.72,46.44
PROD01628,office,45,1004,4,7877.66,66.16,40.77,52.21
PROD01629,office,51,544,4,7614.74,59.13,40.42,19.16
PROD01630,electronics,56,895,3,2665.99,43.14,45.44,27.13
PROD01631,office,61,576,7,1817.16,83.19,18.04,23.43
PROD01632,toys,14,656,6,5869.18,43.36,59.06,72.95
PROD01633,furniture,39,1267,1,6760.76,45.54,50.03,5.81
PROD01634,automotive,73,1334,6,1748.08,91.85,29.46,24.92
PROD01635,automotive,80,422,5,9840.25,23.14,50.49,25.36
PROD01636,toys,11,860,2,588.48,68.06,16.18,33.51
PROD01637,books,14,214,5,3823.19,88.21,19.68,46.01
PROD01638,kitchen,36,1640,1,3985.26,56.85,54.94,77.93
PROD01639, toys ,13,709,4,3056.04,32.1,10.29,35.62
PROD01640,furniture,74,72,2,9035.27,37.54,9.91,50.98
PROD01641,kitchen,48,960,7,4490.15,89.19,32.67,12.89
PROD01642,KITCHEN,30,291,10,3890.36,95.24,25.08,29.69
PROD01643,beauty,41,1485,3,4030.18,11.14,43.47,10.87
PROD01644,pet_supplies,41,971,7,5925.23,83.77,23.95,53.25
PROD01645,kitchen,43,1817,6,1417.45,64.34,57.51,74.73
PROD01646,office,57,1839,9,4442.82,61.03,28.1,70.64
PROD01647, home_decor ,41,1412,4,5856.61,79.75,23.64,40.14
PROD01648,electronics,51,1948,10,6167.63,49.6,59.48,30.91
PROD01649,home_decor,66,1340,10,9527.34,12.7,46.82,14.69
PROD01650,pet_supplies,37,1650,10,6676.36,33.11,21.69,32.58
PROD01651,toys,72,360,7,1754.63,35.59,51.53,57.91
PROD01652,books,51,1191,9,1721.31,14.65,32.21,40.9
PROD01653,books,50,669,4,4599.37,83.93,57.63,60.46
PROD01654,toys,32,1817,5,4118.35,43.3,27.86,23.36
PROD01655,office,29,1351,8,4534.41,10.32,38.19,19.52
PROD01656,fashion,53,1228,8,5063.9,82.6,50.43,66.52
PROD01657,books,56,961,2,3239.22,18.2,10.49,25.68
PROD01658,electronics,25,342,8,4257.35,32.63,16.37,76.24
PROD01659,sports,43,1311,10,2495.15,71.09,18.12,29.25
PROD01660,books,75,970,10,1959.24,36.01,48.86,25.9
PROD01661,beauty,73,1026,4,6509.33,94.77,4.81,12.88
PROD01662,fashion,72,973,9,1443.44,16.62,37.19,20.21
PROD01663,HOME_DECOR,16,321,5,5018.6,39.89,36.9,26.08
PROD01664,beauty,32,1825,8,2690.19,75.77,37.18,53.0
PROD01665,office,58,1767,10,-500.0,92.08,57.66,17.54
PROD01666,automotive,54,861,4,6189.26,47.79,17.86,27.35
PROD01667,books,49,310,4,8541.06,72.41,49.33,24.23
PROD01668,kitchen,80,58,5,1063.85,21.79,23.79,11.56
PROD01669,kitchen,17,1982,8,3973.07,24.62,5.27,72.88
PROD01670,furniture,39,1698,4,3564.69,26.09,50.7,39.03
PROD01671,sports,21,1035,3,3550.53,34.27,36.62,5.7
PROD01672,fashion,34,334,10,4609.71,5.49,14.19,69.32
PROD01673,books,53,172,4,5889.19,27.45,32.63,75.21
PROD01674,fashion,48,264,10,1647.16,34.76,16.74,46.05
PROD01675,beauty,37,1650,9,4920.63,,35.44,12.53
PROD01676,pet_supplies,23,1052,4,8947.85,41.56,7.75,60.32
PROD01677,,79,648,2,1566.28,10.1,21.65,28.33
PROD01678,fashion,30,1327,9,9218.5,66.0,27.44,54.4
PROD01679,home_decor,66,1630,5,5472.95,61.25,14.29,19.69
PROD01680,home_decor,45,201,5,1976.4,8.52,35.89,68.76
PROD01681,fashion,79,1157,5,6362.27,99.41,56.99,75.09
PROD01682,home_decor,43,1911,1,7626.6,88.42,,58.45
PROD01683,pet_supplies,64,1776,9,6564.9,32.97,58.08,26.56
PROD01684,pet_supplies,29,268,9,9771.82,77.65,15.63,
PROD01685,office,59,1746,5,386.13,43.23,45.32,38.48
PROD01686,BOOKS,36,732,3,-500.0,9.21,21.15,26.86
PROD01687,office,68,908,10,3456.94,31.46,45.91,33.24
PROD01688,pet_supplies,14,1714,8,3298.82,70.84,30.02,28.45
PROD01689,electronics,36,231,1,7421.17,55.05,50.91,
PROD01690,toys,32,426,8,4360.39,68.04,25.99,74.62
PROD01691,electronics,25,849,7,5584.38,19.04,12.13,72.22
PROD01692, electronics ,70,149,8,2723.19,57.4,56.56,8.23
PROD01693,fashion,26,679,5,1508.28,87.64,33.69,66.57
PROD01694,FASHION,56,1157,8,7758.56,17.01,17.3,23.35
PROD01695,office,43,873,10,6128.84,30.17,52.57,58.33
PROD01696,furniture,72,1878,2,795.99,77.65,17.13,78.97
PROD01697,fashion,52,1619,6,7985.05,94.34,45.93,58.99
PROD01698,home_decor,76,1361,1,4526.95,89.25,21.78,49.84
PROD01699,automotive,22,1043,10,373.06,74.29,32.55,20.14
PROD01700,sports,46,1054,1,2204.94,78.51,21.41,29.08
PROD01701,furniture,28,1508,3,3639.51,9.7,19.4,50.18
PROD01702,books,67,1558,7,4598.01,60.34,15.4,71.02
PROD01703,sports,19,1102,5,7361.34,73.91,11.58,45.43
PROD01704,SPORTS,68,1372,5,5896.42,53.08,17.47,31.17
PROD01705,electronics,14,1235,2,7289.65,18.97,55.11,35.75
PROD01706,toys,39,775,7,9617.86,7.32,2.36,50.79
PROD01707,books,15,816,10,1539.43,12.85,43.04,27.82
PROD01708,kitchen,12,587,7,3329.44,88.43,58.82,17.96
PROD01709,beauty,17,637,2,1484.92,74.87,40.6,41.97
PROD01710,books,65,964,5,2884.04,26.71,56.39,23.54
PROD01711,beauty,71,727,7,4902.26,20.02,15.2,43.47
PROD01712,automotive,78,446,4,7393.44,64.83,13.91,9.86
PROD01713,,33,1694,8,2658.3,13.96,6.18,67.26
PROD01714,pet_supplies,71,1113,2,5263.36,82.44,8.07,58.13
PROD01715,,56,866,2,7011.86,69.93,58.17,5.69
PROD01716,home_decor,48,447,1,2462.54,85.25,40.52,65.49
PROD01717,books,39,840,1,4610.7,24.49,40.8,54.81
PROD01718,kitchen,59,1236,3,4065.63,43.88,19.96,31.18
PROD01719,office,65,1158,10,2133.16,11.8,47.27,66.89
PROD01720,sports,60,878,3,2396.89,26.31,52.53,
PROD01721,pet_supplies,35,1289,6,3107.49,42.62,54.38,26.18
PROD01722,automotive,65,894,8,4800.46,48.79,21.92,65.68
PROD01723,automotive,76,1237,5,4604.96,67.1,27.13,13.94
PROD01724,sports,63,559,7,6059.97,10.78,36.36,57.91
PROD01725,automotive,78,1474,5,5668.05,27.82,25.52,56.44
PROD01726,sports,47,1307,9,1192.11,55.41,51.67,66.4
PROD01727,sports,31,1928,10,8405.64,89.43,20.32,6.66
PROD01728,books,51,1834,5,6238.43,84.34,29.37,7.37
PROD01729,toys,80,719,10,9282.71,92.17,12.87,29.55
PROD01730,fashion,54,755,9,7410.97,37.72,44.69,25.67
PROD01731,fashion,43,113,5,3830.49,59.37,18.93,6.54
PROD01732,kitchen,55,1475,9,3008.51,80.63,25.22,60.06
PROD01733,BEAUTY,57,100,4,5728.28,14.19,50.62,61.84
PROD01734,home_decor,80,1851,9,9811.25,51.44,39.65,26.79
PROD01735,furniture,62,1079,4,6537.01,,22.7,49.32
PROD01736,office,31,828,1,4940.38,88.01,29.19,61.74
PROD01737,sports,68,1261,6,335.37,74.51,,38.41
PROD01738,OFFICE,29,372,10,3744.96,42.89,57.71,39.13
PROD01739,pet_supplies,65,880,4,8424.01,75.51,8.63,15.29
PROD01740,sports,29,359,4,9212.35,81.27,42.84,75.29
PROD01741,books,55,1561,5,9862.18,35.28,54.82,20.03
PROD01742,electronics,16,534,9,3089.88,99.59,21.75,24.24
PROD01743,sports,47,1499,8,7970.28,22.38,44.77,42.48
PROD01744,pet_supplies,80,1809,1,9947.08,34.02,4.45,71.73
PROD01745,home_decor,55,1470,10,2339.96,60.78,4.39,59.92
PROD01746,sports,16,1941,8,721.42,26.17,56.58,77.52
PROD01747, books ,47,1500,2,2362.34,21.26,3.86,8.34
PROD01748,beauty,11,1842,8,4916.2,58.94,28.67,49.56
PROD01749,office,74,1588,10,8740.53,99.08,-10.0,19.34
PROD01750,pet_supplies,24,1317,9,6119.99,80.9,25.84,55.17
PROD01751,furniture,34,655,10,8214.39,69.39,54.11,12.42
PROD01752,kitchen,48,771,7,4100.05,9.81,18.33,50.33
PROD01753,office,70,1899,5,2175.65,20.55,26.3,52.98
PROD01754,toys,27,482,2,1254.48,,56.83,58.86
PROD01755,toys,57,185,2,4691.8,5.82,42.15,10.86
PROD01756,kitchen,61,1715,3,999999.0,45.01,4.72,16.58
PROD01757,KITCHEN,31,1032,9,8581.55,70.2,38.57,8.7
PROD01758,toys,38,1367,5,9471.06,56.58,14.1,57.65
PROD01759,office,52,486,10,943.53,27.61,43.3,34.39
PROD01760,office,20,467,8,6946.92,90.1,3.27,27.91
PROD01761,books,48,1595,2,5559.55,81.75,24.38,62.46
PROD01762,kitchen,21,1423,4,2348.62,74.81,14.7,46.45
PROD01763,toys,38,1781,8,1105.78,98.64,52.18,50.25
PROD01764,kitchen,41,1495,10,4236.15,71.43,32.32,17.15
PROD01765,beauty,19,601,8,6765.54,85.14,2.95,73.61
PROD01766,automotive,15,975,9,3981.57,19.45,26.71,48.32
PROD01767,toys,74,254,7,5558.2,90.69,29.66,69.45
PROD01768,home_decor,42,376,10,3538.44,40.75,23.37,29.34
PROD01769,automotive,29,1147,2,4855.44,77.26,35.05,66.97
PROD01770,automotive,61,808,4,6146.67,40.04,29.07,30.19
PROD01771,automotive,13,1982,8,9286.78,47.22,51.74,66.47
PROD01772,furniture,19,1825,10,9295.23,60.94,18.31,76.05
PROD01773,fashion,62,404,9,4606.11,30.92,15.36,40.09
PROD01774,pet_supplies,45,1272,10,7137.71,13.53,7.83,7.22
PROD01775,fashion,12,1008,4,6263.04,73.54,3.92,42.77
PROD01776,electronics,24,205,7,3089.72,79.77,12.93,41.71
PROD01777,BOOKS,52,894,3,938.56,92.5,17.88,59.97
PROD01778,fashion,43,1383,5,4588.64,97.92,38.49,57.57
PROD01779,books,47,379,1,2667.86,,17.31,57.42
PROD01780,books,62,1949,9,4966.07,16.46,33.16,79.04
PROD01781,PET_SUPPLIES,74,1103,2,6500.6,27.6,45.52,37.13
PROD01782,fashion,41,371,8,3268.19,72.56,58.68,22.17
PROD01783,automotive,47,1135,4,3091.35,22.75,47.88,42.78
PROD01784,furniture,51,1754,3,786.66,85.05,19.69,26.62
PROD01785,beauty,45,445,1,2906.11,52.6,41.87,60.05
PROD01786,beauty,77,1228,10,4954.31,10.46,30.06,71.95
PROD01787,automotive,19,698,1,7944.67,80.69,15.41,48.53
PROD01788,furniture,60,907,5,2797.51,44.09,52.41,18.37
PROD01789,fashion,29,934,5,9908.88,88.19,5.06,11.2
PROD01790,pet_supplies,30,856,2,733.46,19.39,42.83,74.62
PROD01791,toys,48,822,2,4716.65,63.78,55.87,41.69
PROD01792,electronics,52,455,9,7395.54,50.77,55.18,49.59
PROD01793,automotive,27,1187,8,7999.1,49.51,42.57,9.2
PROD01794,books,24,874,4,7120.93,95.16,6.63,69.59
PROD01795,fashion,78,1455,8,255.17,63.43,33.19,9.52
PROD01796,beauty,20,1268,3,2798.46,23.03,47.72,66.74
PROD01797,,73,346,7,4974.09,71.54,5.2,31.21
PROD01798,pet_supplies,37,1671,6,2533.35,43.78,51.26,18.78
PROD01799,fashion,22,829,1,4571.1,26.3,20.19,29.07
PROD01800,beauty,78,816,3,8496.13,82.34,50.64,5.46
PROD01801,furniture,19,1864,8,744.79,56.85,3.74,60.35
PROD01802,office,31,455,1,1839.77,53.99,3.24,17.58
PROD01803,sports,13,1559,2,1717.95,5.53,,24.66
PROD01804,fashion,67,485,6,3280.0,63.37,14.64,30.93
PROD01805,beauty,34,1313,1,8898.83,59.16,25.41,51.8
PROD01806,kitchen,25,1518,7,9382.44,48.08,55.2,79.05
PROD01807,office,29,1020,4,4141.72,9.73,10.77,74.15
PROD01808,electronics,25,683,9,6154.69,67.68,20.1,45.25
PROD01809,electronics,43,1895,3,7156.8,47.99,27.39,40.31
PROD01810,electronics,22,1103,5,4393.54,43.66,32.66,21.65
PROD01811,,27,1812,4,7806.46,71.9,13.5,63.62
PROD01812,automotive,66,488,10,3827.49,76.02,40.7,15.73
PROD01813,electronics,65,1168,5,5266.13,22.28,49.3,79.68
PROD01814,automotive,18,1357,10,619.16,20.44,44.98,50.39
PROD01815,toys,41,1826,5,5520.44,75.3,54.73,63.79
PROD01816,electronics,14,853,8,2652.12,8.58,57.24,32.31
PROD01817,books,18,196,2,6308.07,40.42,46.38,62.06
PROD01818,office,52,1666,1,3473.51,39.33,43.22,52.54
PROD01819,sports,38,97,5,2922.56,48.67,38.9,
PROD01820,electronics,55,368,1,7470.22,96.48,29.04,43.42
PROD01821,sports,56,1733,8,1082.31,18.95,7.66,5.13
PROD01822,,46,58,10,3981.93,29.17,22.05,17.12
PROD01823,kitchen,62,174,5,6939.65,25.53,42.1,79.0
PROD01824,pet_supplies,12,1474,6,5793.89,54.52,27.53,40.18
PROD01825,books,56,226,9,9169.79,99.36,35.55,79.92
PROD01826,office,35,672,2,3043.74,27.58,15.56,27.81
PROD01827,pet_supplies,40,1319,6,5039.15,76.22,21.57,40.08
PROD01828,fashion,50,1501,6,1748.87,80.31,21.99,76.34
PROD01829,books,15,67,2,8967.35,58.83,37.42,6.24
PROD01830,fashion,21,1250,5,6696.94,99.8,42.41,56.43
PROD01831,sports,62,62,6,542.35,93.65,19.97,10.42
PROD01832,fashion,27,1409,7,3520.02,51.75,9.01,61.96
PROD01833,toys,52,845,4,3345.39,71.97,47.12,30.14
PROD01834,pet_supplies,13,1339,1,1856.57,71.0,18.29,79.1
PROD01835,sports,18,1195,6,8041.23,28.55,37.31,35.57
PROD01836,books,37,1986,3,0.0,55.44,42.67,19.77
PROD01837,kitchen,25,959,8,218.29,69.4,57.94,11.46
PROD01838,furniture,59,98,2,787.1,38.31,49.86,33.26
PROD01839,furniture,47,577,3,5572.28,34.02,4.58,11.83
PROD01840,pet_supplies,23,1247,4,-500.0,66.06,56.88,26.85
PROD01841,electronics,37,847,2,6058.54,64.19,42.04,5.77
PROD01842,toys,29,193,4,2636.01,14.8,5.09,6.8
PROD01843,toys,69,153,7,4383.42,63.99,18.24,71.78
